V1,V2,V3,V4,V5,V6,V7,V8
9628.916,9227.792,9580.2295,8848.499,9665.287,9301.578,9611.194,8897.24
10436.154,9843.123,10199.512,9849.247,10515.643,9936.614,10240.743,9914.765
12057.738,9002.917,10627.466,12024.041,12264.731,9059.515,10729.976,12318.068
13327.732,13272.708,13357.793,13449.809,13438.379,13369.678,13428.625,13555.048
7402.6787,7376.781,7387.6016,7577.6167,7546.925,7491.5996,7493.9688,7694.586
6379.141,5517.864,6042.791,6333.8965,6523.9487,5631.5566,6125.0376,6489.5767
2144.051,2150.4521,2247.9172,2348.815,2271.7144,2260.847,2355.6934,2473.576
11314.395,9889.38,10253.223,10173.665,11387.215,10003.057,10282.41,10278.564
4478.9165,3060.1711,3738.714,4274.7217,4570.4404,3111.5522,3780.1594,4437.274
1926.0599,1794.1631,1930.0342,2030.4034,1950.1752,1807.792,1944.9133,2065.6262
8611.6045,8053.9775,8374.765,8448.934,8734.406,8168.58,8459.258,8585.144
8709.4795,7576.176,8343.775,8726.028,8997.613,7801.4087,8540.698,9015.072
5166.8228,5014.3857,5161.2295,5515.135,5377.3027,5178.8354,5316.365,5701.5195
13699.745,12524.078,13523.791,13610.405,13833.685,12578.672,13520.724,13729.1
7915.254,7842.88,7785.3433,7678.215,8004.582,7912.757,7825.5195,7725.169
4788.634,4073.145,4260.7744,4283.586,4845.331,4141.1143,4288.864,4342.422
10371.726,9068.325,9751.215,10041.814,10456.152,9111.273,9749.541,10104.069
27266.887,27326.105,27442.785,27575.844,27891.781,27812.81,27733.965,27992.58
9662.951,9971.469,10023.656,10214.287,10276.398,10517.68,10485.853,10774.016
22698.805,22661.076,22799.828,22686.309,22926.965,22773.184,22756.672,22709.676
5444.7295,5560.215,5469.052,5709.017,5540.7476,5583.032,5480.9272,5778.2812
5454.2095,5737.7373,6171.3057,5741.907,5545.1206,5707.3228,6131.7124,5746.8594
7418.6465,7502.204,7706.9595,8163.888,7459.4414,7468.2,7694.927,8177.58
796.77356,736.4508,782.06836,805.15735,839.7601,773.188,811.87,813.5144
1339.652,1276.3708,1144.8562,1024.653,1338.1353,1301.8132,1158.2373,1037.3652
6630.4087,6822.2275,6826.945,6612.051,6606.793,6835.9487,6835.921,6645.462
8339.309,9492.615,8930.844,10951.723,8896.728,9919.975,9406.507,11466.725
1455.191,1359.2948,1477.6912,1354.2136,1412.6654,1367.6678,1480.706,1419.6724
1810.9529,2204.8992,2221.781,2114.3853,1840.0413,2223.8843,2252.1653,2163.9697
7365.739,7765.473,7771.966,7180.41,7472.807,7902.787,7867.1323,7313.9746
2601.724,2541.4814,2612.1267,2667.2485,2655.9941,2561.864,2611.6855,2695.7358
556.51385,578.7922,442.3244,525.86914,558.7561,590.3474,443.6145,522.6848
10478.339,10527.859,10566.567,10602.858,10640.942,10682.2,10710.551,10758.346
10261.469,10401.304,10237.579,10264.471,10322.845,10453.869,10282.776,10304.501
11339.542,11471.154,11579.019,11698.464,11762.177,11871.266,11951.462,12116.619
11381.449,11460.634,11503.722,11510.748,11651.045,11678.888,11678.733,11712.71
11137.943,11189.367,11242.666,11316.814,11357.817,11387.496,11410.19,11511.175
1128.8567,1134.4198,1143.4482,1144.8971,1154.036,1155.6217,1163.2117,1165.8364
9415.01,9798.447,9837.069,9892.415,9503.99,9759.249,9731.089,10157.511
2032.3201,2131.5042,2128.5837,2147.179,2054.865,2124.6128,2108.409,2204.3672
8095.8096,8061.1304,8062.113,8086.1934,8041.648,8075.118,8058.935,8057.9385
2283.492,2282.2021,2283.3801,2276.731,2298.642,2290.0437,2284.6482,2285.1072
9942.193,9985.596,9961.948,9976.522,9930.86,9989.571,9963.663,9974.312
3308.1362,3308.2476,3303.2273,3298.982,3302.1533,3302.919,3295.1023,3293.0771
4292.499,4309.202,4317.752,4313.315,4300.74,4307.623,4317.5,4323.4067
1280.3062,1200.1208,1214.4025,1237.2809,1266.8567,1193.0912,1201.5933,1231.3457
1884.1482,1775.9935,1812.7922,1843.4376,1856.027,1758.1853,1787.327,1829.8666
1083.7477,1081.6359,1084.5912,1082.0931,1085.1807,1082.6161,1084.0681,1082.7877
5303.4443,5220.873,5293.5493,5293.772,5278.363,5187.308,5255.2065,5267.85
1039.0327,1015.13293,1047.6075,1032.0952,1037.7803,1015.53906,1046.393,1030.6903
3364.7422,3384.172,3397.171,3404.787,3408.8428,3404.8054,3417.5042,3443.9114
5037.1064,5031.527,5066.7305,5068.296,5082.141,5093.211,5105.081,5102.9795
1119.9193,1125.4954,1134.0872,1135.7279,1137.2585,1137.0288,1144.6266,1147.2119
1009.7954,1004.68414,1016.11816,1017.427,1010.359,1001.4938,1013.3844,1016.604
13821.146,13082.302,13245.884,13513.593,13781.446,13123.767,13209.367,13528.173
6101.336,6123.914,6156.041,6104.2764,6113.7417,6162.2305,6188.9307,6093.6113
6854.166,6836.8086,6865.92,6879.251,6889.963,6865.4575,6884.2983,6899.1113
2762.903,2810.814,2834.8628,2854.823,2881.479,2928.4253,2944.6362,2979.8096
6634.177,6949.924,6701.604,6559.991,6680.914,6997.993,6744.595,6583.1196
9710.192,9767.484,9753.53,9547.993,9713.72,9743.19,9738.215,9553.763
7701.291,7903.875,7968.732,7766.5713,7717.133,7887.1626,7959.575,7759.3203
6856.617,7061.3926,6803.7007,6715.2305,6919.9985,7120.041,6856.4956,6736.5977
6571.8354,6752.752,6471.339,6485.6484,6603.0405,6782.416,6502.7817,6492.2856
6892.643,6717.707,6465.373,6441.899,6910.131,6785.491,6504.0864,6452.6836
10052.723,10556.511,10238.767,10248.504,10130.016,10617.997,10305.109,10298.895
7768.701,8384.843,7734.818,7738.9087,7861.8423,8467.209,7827.1143,7781.279
12946.221,12317.457,12974.197,12435.087,12995.969,12299.862,12973.045,12533.599
7237.9116,7284.843,6777.8013,7045.132,7240.8545,7316.3887,6789.8257,7020.8174
8166.1167,7689.6064,7883.881,7569.1333,8222.99,7778.031,7929.172,7610.6597
1496.077,1506.4537,1505.3657,1505.8821,1513.5391,1518.5454,1513.9767,1514.5669
8156.7593,7954.002,8032.3623,8104.784,8075.725,8028.463,8054.9,8025.493
3786.0894,3748.113,3766.0664,3787.5847,3796.7104,3748.2517,3762.5808,3785.966
3794.4512,3758.6294,3775.5293,3817.0393,3810.3599,3759.691,3774.674,3815.9592
9810.702,9741.7,9773.704,9803.808,9783.393,9765.356,9777.13,9773.548
4497.1675,4504.2017,4506.13,4508.043,4502.3447,4504.5723,4505.865,4513.1045
1029.0227,1026.7662,1028.8926,1036.4487,1033.1993,1029.1007,1031.0796,1039.0824
1114.1122,1112.3031,1112.2891,1112.4355,1114.1375,1113.1306,1113.4034,1113.1454
1114.9083,1112.9946,1115.7382,1116.9186,1115.8887,1115.8844,1115.7987,1112.9532
6822.284,6795.841,6810.799,6807.227,6816.176,6809.457,6803.1006,6780.6294
9573.138,9590.862,9567.976,9600.775,9567.561,9596.302,9552.812,9579.111
4803.7314,4800.5283,4813.2407,4832.0,4820.3037,4817.813,4817.312,4842.915
1279.2244,1278.6052,1283.1877,1277.2985,1292.8645,1282.6643,1285.2206,1283.1538
1122.8734,1113.8293,1119.5898,1120.0063,1126.1709,1110.0605,1115.9861,1120.5153
1164.8038,1157.9772,1161.2,1164.2302,1169.5642,1154.3041,1158.1074,1165.439
1204.2683,1218.7457,1219.0322,1221.6185,1222.7384,1234.716,1233.4811,1237.1732
13206.628,13338.123,13067.863,13653.533,13245.841,13249.222,13015.619,13662.023
9657.994,8280.484,9215.895,11960.013,9945.221,8359.649,9441.805,12082.121
13870.839,13874.919,13876.594,13946.263,14017.239,14010.942,13975.613,14026.35
16109.707,16334.552,16335.615,16364.72,16451.312,16597.68,16543.965,16672.844
990.01556,985.9081,987.3053,989.4579,988.615,986.3193,987.2942,988.74084
8220.649,8341.891,8425.603,8369.075,8473.325,8538.452,8594.269,8577.103
7573.9834,7683.886,7651.419,7543.9287,7599.571,7739.0864,7690.348,7600.0996
3951.4136,3975.432,4089.4148,4117.0947,4159.159,4144.939,4234.0327,4275.2725
5340.677,5426.5337,5421.9023,5455.567,5409.8027,5494.3228,5481.855,5505.524
4372.467,4401.3438,4421.759,4412.889,4477.9395,4471.989,4483.876,4482.2217
1060.3253,1062.6536,1064.6279,1059.8588,1075.1675,1071.4167,1071.5155,1067.5491
1111.4346,1117.8224,1110.2538,1120.3401,1125.8318,1131.8137,1121.0527,1129.6279
2603.6804,2605.9683,2610.6875,2611.4006,2623.9126,2623.2126,2625.6526,2627.2075
2403.7573,2405.6226,2420.7742,2432.8145,2442.1958,2444.3545,2452.2063,2470.1729
1663.99,1675.4847,1684.0255,1687.8741,1701.4187,1707.9136,1712.8291,1721.8
1636.6661,1605.1962,1621.3413,1634.0972,1639.2853,1614.0123,1622.756,1628.9037
1040.0502,1012.5075,1022.7605,1034.073,1035.12,1012.4853,1019.86536,1027.426
1494.3018,1452.9309,1466.3396,1484.0994,1487.6715,1453.6262,1462.9188,1474.5112
2959.0774,3015.3452,3060.3313,3082.9336,3137.5999,3181.336,3209.1917,3243.302
9973.576,10045.5625,9997.059,9944.191,9982.824,10023.359,9955.973,9951.856
3749.1873,3845.0798,3863.09,3933.5515,3911.1267,3997.266,4003.3457,4080.0537
9113.347,9498.552,9624.979,9294.111,9163.476,9528.227,9656.229,9349.387
3626.363,3885.8086,4034.0127,3760.6875,3657.1428,3847.463,3958.1514,3821.9558
2632.4255,2944.1484,3004.3943,2847.257,2702.284,2920.0947,2979.4438,2897.68
6525.656,6529.6313,6557.575,6537.293,6616.6875,6586.162,6601.8306,6589.6406
6345.282,6388.39,6452.9165,6504.882,6519.69,6531.366,6582.451,6656.7847
8558.354,8487.109,8533.529,8533.082,8522.04,8479.834,8512.277,8552.216
4113.5386,4163.6807,4163.534,4165.6567,4140.247,4170.0205,4166.0317,4182.354
1793.1117,1807.4471,1818.6902,1807.8705,1833.8981,1832.1742,1841.8889,1834.313
1624.0242,1631.6566,1634.407,1623.2021,1634.692,1633.0203,1635.2683,1628.0646
4142.7563,4170.2285,4205.488,4137.2,4145.458,4150.2207,4172.3745,4140.6567
12867.828,12803.387,12961.183,12853.694,12967.169,12814.098,12940.47,12905.773
2352.324,2354.4595,2393.9998,2435.9958,2459.8052,2453.5552,2481.956,2529.5466
1119.0082,1122.2804,1125.9884,1123.4832,1127.6666,1127.7728,1130.5531,1131.233
1185.1031,1183.2126,1190.0602,1193.5083,1192.7657,1188.8206,1192.8186,1197.735
2229.838,2210.1028,2217.743,2235.2288,2225.253,2204.1787,2208.6194,2221.8306
1115.0311,1114.5251,1119.7596,1118.3413,1127.169,1120.6267,1125.1866,1123.7749
6333.6406,6843.529,6886.5015,8031.454,6488.595,6934.3413,7049.5293,8241.605
11662.435,11688.752,11723.552,11575.711,11672.901,11597.8955,11649.966,11595.146
6480.067,6614.007,6443.89,7025.3647,6493.7114,6621.1294,6452.54,7030.361
6557.511,7060.233,6625.159,6863.8027,6658.777,7143.6665,6721.894,6939.5264
6019.847,6475.91,6516.899,8019.0654,6173.6436,6600.8345,6720.224,8299.208
9341.498,9683.01,9223.117,10000.633,9401.5,9736.688,9291.048,10020.789
8870.959,9386.599,9186.514,8926.1875,8979.399,9492.171,9288.693,9015.362
7049.7407,7425.866,7162.5566,7169.7153,7114.8857,7448.942,7203.106,7194.079
7120.046,7241.4224,7026.3125,7302.825,7117.7456,7235.2607,7025.85,7260.8276
10456.923,10339.695,10347.429,10416.403,10481.936,10313.666,10304.902,10392.513
7298.492,7311.4165,7336.2983,7326.7334,7393.9785,7364.081,7365.3813,7372.5767
2296.6328,2323.8972,2347.1824,2356.0032,2373.9758,2389.156,2406.1604,2423.5237
2748.3474,2795.8599,2831.769,2868.5137,2883.4182,2913.4355,2943.9807,2994.5525
2034.1274,2022.562,2037.964,2052.0498,2041.1134,2053.9717,2055.305,2056.1365
1512.9595,1529.2285,1545.6046,1563.612,1590.2068,1595.3029,1605.9558,1628.0874
5230.108,5307.2266,5357.287,5395.8574,5438.066,5505.465,5543.3154,5596.3936
1043.2482,1051.8701,1052.9199,1054.5627,1058.9208,1067.3732,1066.9382,1069.0125
1141.9756,1148.9088,1154.9657,1163.511,1173.1584,1177.6707,1182.0436,1192.6265
3786.0454,3786.815,3809.462,3819.3506,3853.5547,3844.9946,3858.477,3877.5269
1153.696,1161.1925,1165.9767,1164.1377,1167.9987,1171.4529,1174.8174,1175.0906
4806.802,4820.427,4843.2783,4829.911,4845.934,4838.4097,4857.042,4849.2314
3613.1338,3691.3047,3756.3765,3807.4902,3830.914,3892.1973,3944.8188,4013.8198
1638.7633,1638.8549,1647.5951,1636.0428,1655.4617,1629.2999,1644.1594,1658.9327
9558.294,9449.675,9721.6455,9395.663,9555.75,9440.222,9702.775,9388.479
8873.993,8733.138,8803.688,8727.202,8904.604,8735.137,8808.712,8740.699
7363.521,7792.8228,7213.8804,7437.9595,7443.0176,7847.72,7279.291,7469.752
10429.878,9796.291,9940.081,9873.067,10507.425,9729.45,9935.338,9912.777
6800.51,6994.593,6534.869,6582.4365,6899.8267,7092.5327,6620.858,6642.33
10559.166,10734.941,10806.662,10618.044,10574.663,10714.293,10786.847,10617.878
1702.5482,1570.2227,1705.0609,1581.4207,1699.2887,1567.4194,1699.2487,1588.521
13092.063,12707.277,13036.84,12602.041,13209.609,12746.13,13107.673,12741.388
9390.993,10046.103,10736.921,10368.907,9498.609,10139.724,10829.432,10605.627
9949.853,10345.069,10311.22,9964.972,9970.952,10364.358,10333.781,9996.621
1555.6682,1542.9517,1527.5342,1563.6215,1549.6912,1532.223,1517.8223,1567.4509
11733.727,10996.939,12522.102,11153.289,11851.84,11078.526,12565.428,11271.081
10380.798,10974.872,11033.924,10518.963,10438.189,10990.695,11064.027,10546.771
12945.241,13098.0205,13154.482,12890.539,12890.685,13043.622,13097.391,12813.653
3775.614,4371.0864,4323.3467,4023.5916,3950.6199,4574.3823,4495.971,4218.7993
1897.1873,1972.7522,2030.5315,1889.1608,1904.9755,1982.003,2036.5399,1904.8561
9310.89,9644.782,10149.394,9871.092,9365.828,9683.075,10184.9795,9979.938
9437.204,9631.233,9559.139,9379.281,9449.141,9637.821,9554.584,9403.267
10411.996,9953.404,10100.327,9774.822,10450.186,9998.812,10123.46,9817.251
12426.992,11945.25,12560.804,11912.866,12524.858,12045.289,12634.343,12101.176
9778.424,10420.426,10229.062,10430.069,9781.342,10389.698,10210.756,10439.891
8953.101,9024.101,9014.061,8984.619,8984.512,9043.858,9019.637,9019.002
7397.2017,7566.7886,7508.846,7429.3228,7419.5127,7584.6167,7524.642,7436.9473
2477.9014,2468.4644,2479.5315,2500.2083,2468.662,2493.6099,2499.2012,2504.2385
1812.8301,1820.316,1797.6116,1803.3909,1808.4667,1796.4352,1774.9994,1802.6581
6476.6577,6517.774,6522.266,6550.5273,6572.811,6607.1167,6596.8745,6641.093
1598.0107,1618.9745,1645.4834,1667.263,1733.1815,1737.8203,1759.295,1784.6951
6308.437,5950.1,5997.964,6158.159,6157.1562,5937.6724,5907.2856,6013.5864
6152.5615,6219.706,6264.532,6277.2812,6304.2515,6361.7163,6399.653,6422.102
2821.829,2867.774,2910.621,2955.6926,3001.7366,3035.0664,3062.1233,3113.823
2492.3865,2522.062,2541.3435,2555.8713,2578.1733,2602.761,2618.0576,2637.4343
1140.8402,1152.1306,1159.7498,1162.8157,1170.3623,1178.9716,1185.115,1190.407
4131.611,4183.941,4206.3926,4204.454,4179.9663,4223.636,4236.813,4235.53
1533.5906,1544.1705,1550.9869,1557.2681,1563.5719,1566.3472,1572.1364,1581.8032
10399.075,10679.854,10711.506,10796.522,10964.258,11087.215,11058.773,11273.417
3811.017,3795.7947,3819.8335,3769.645,3778.3142,3805.6726,3828.4878,3748.249
5818.687,5945.3994,6019.5044,6090.464,6146.8677,6256.961,6308.2754,6403.302
5862.197,5919.127,5952.0327,5992.2705,6042.2856,6090.0806,6104.6084,6158.2915
1755.8372,1776.8933,1796.1323,1814.8599,1841.5586,1855.1301,1868.7117,1891.9153
1189.8943,1196.1538,1208.587,1215.3113,1224.605,1224.2563,1234.9395,1242.8716
8063.9316,8153.335,8226.551,8289.447,8330.205,8397.248,8445.078,8546.461
11151.36,11739.74,11704.836,11132.804,11258.25,11863.193,11816.096,11260.609
8637.089,9213.965,8759.026,8328.426,8803.513,9404.337,8917.371,8413.659
8631.483,8314.455,8281.773,8250.1,8736.67,8402.191,8346.855,8299.486
10503.932,8760.578,9232.904,8046.346,10670.111,9084.119,9413.694,8223.768
8516.953,8689.922,8674.285,8426.566,8583.8,8759.786,8718.187,8498.752
11466.285,11364.635,11575.623,11075.176,11505.739,11366.122,11593.516,11158.088
2156.786,2207.73,2219.6624,2205.0635,2167.4446,2193.76,2205.7087,2219.1404
7399.4634,7437.6123,7485.287,7502.6978,7550.151,7579.218,7608.7017,7635.2456
891.14734,889.8759,890.00653,889.2235,889.8942,890.93854,889.762,887.16187
2638.9126,2648.4436,2662.3901,2673.2075,2681.8877,2686.2744,2699.4287,2712.0974
10306.832,10328.646,10326.452,10337.364,10341.002,10366.353,10355.233,10374.23
1136.8981,1139.3799,1145.3633,1144.5361,1146.3221,1140.2853,1143.9005,1147.567
1128.1151,1132.1931,1135.9225,1132.216,1137.3319,1134.1583,1134.8433,1135.0015
2797.7686,2739.683,2752.4822,2769.7996,2812.5637,2751.5793,2761.3271,2768.1775
1991.3984,2041.6914,2081.4617,2115.2366,2170.5925,2210.3481,2240.9058,2285.9646
2211.7314,2198.9448,2207.6365,2221.9167,2230.365,2214.4023,2221.1614,2237.1985
3298.359,3297.2764,3293.4714,3299.1018,3301.6606,3309.287,3305.1443,3312.152
2251.7827,2241.2927,2240.6748,2251.136,2253.4102,2243.7188,2243.1262,2252.5378
4327.275,4533.397,4486.5693,4478.798,4364.3765,4523.8506,4476.2554,4500.1455
3586.2793,3637.1077,3664.0322,3679.138,3712.8784,3750.4033,3768.8977,3797.6992
1878.2756,1895.9786,1897.1987,1884.7877,1908.3352,1924.0107,1916.4879,1918.233
2997.3499,3001.326,3009.981,3019.2239,3032.125,3016.2517,3015.3435,3028.0571
5384.1636,5461.5044,5417.6626,5507.5664,5563.614,5605.1387,5536.2246,5664.968
1290.9442,1284.65,1282.9629,1294.7703,1291.2926,1283.8809,1279.0475,1292.7428
10953.01,10994.326,11007.141,11000.847,11027.003,11051.309,11048.862,11058.222
8730.061,9573.965,10374.818,9094.332,8921.675,9750.439,10545.31,9327.277
3818.5352,3891.735,3859.0742,3857.8152,3843.5222,3911.3323,3865.1846,3862.508
8130.0767,7871.992,8010.8857,8065.382,8067.9907,7875.847,8009.2456,8056.6045
936.345,912.2621,929.25867,941.0845,936.8736,916.4632,933.78595,944.7902
6659.468,6701.7983,6736.674,6720.539,6789.395,6806.7603,6827.981,6828.1074
9340.758,9366.221,9421.187,9418.393,9404.634,9402.692,9453.308,9472.117
8221.77,8208.412,8227.522,8230.091,8226.77,8201.182,8224.409,8237.822
7159.015,7242.8335,7349.779,7478.282,7551.5527,7616.2593,7689.4443,7841.194
5318.4907,5311.0596,5311.074,5313.956,5314.653,5294.154,5289.9917,5313.8677
1029.9225,1027.8444,1029.3027,1029.2024,1028.8156,1024.7412,1025.6447,1029.0216
5921.7886,5906.2783,5911.763,5897.643,5917.786,5894.4946,5894.551,5900.906
9334.768,9515.271,9572.72,9625.594,9671.228,9806.184,9848.441,9922.328
6463.7056,6466.0845,6499.283,6523.281,6486.3574,6477.7266,6512.1357,6553.825
3334.5881,3381.4421,3415.967,3442.653,3471.1064,3512.898,3537.7393,3575.484
8619.853,8519.297,8576.404,8398.873,8577.428,8572.965,8610.967,8385.781
6035.216,6020.17,6022.0435,6032.218,6030.4956,5994.8306,5998.657,6026.0923
2384.716,2401.6987,2418.6956,2437.5981,2437.4597,2449.6965,2462.9731,2488.7263
6289.1055,6722.4727,6222.527,6492.553,6437.509,6830.782,6336.3413,6570.86
12800.63,12950.572,13486.813,13417.042,13296.318,12787.4375,13276.966,13566.027
10556.766,10683.811,10791.188,10708.768,10727.988,10785.245,10943.715,10935.816
12264.406,13193.566,13133.819,12163.846,12376.475,13276.155,13197.258,12200.12
8184.4585,9047.198,8255.393,9202.945,8366.585,9181.567,8442.644,9372.163
1514.9922,1604.5447,1587.2607,1590.513,1555.5677,1626.7869,1608.6251,1621.7317
7395.3525,7826.4385,7720.928,7980.4917,7461.0093,7869.6187,7788.6235,8062.0464
8428.067,8978.525,9264.529,8602.863,8523.457,9069.785,9347.009,8712.712
12775.013,12475.074,12830.524,12521.172,12841.729,12468.579,12850.424,12607.596
7444.974,8033.7764,7367.695,8156.442,7545.909,8114.4316,7485.4067,8243.736
7476.5483,7239.6177,7206.942,7849.0166,7528.2275,7241.648,7239.9717,7853.006
8665.691,9582.238,8724.438,9694.907,8820.345,9675.766,8876.076,9791.638
8476.751,8604.132,8433.177,8434.103,8491.497,8571.482,8408.97,8450.379
9145.071,10504.482,9910.202,12439.766,9501.338,10708.229,10274.849,12819.438
7696.8755,8373.184,7951.359,8346.201,7874.452,8506.955,8112.542,8512.507
7893.6924,8278.617,8327.545,7995.815,7951.2397,8320.378,8374.948,8050.166
8426.169,8603.9,8469.51,8401.404,8453.182,8612.079,8493.003,8404.8955
7157.216,8127.1113,7492.832,8676.861,7275.297,8113.383,7573.18,8769.54
6344.7627,7082.348,7068.2534,8213.573,6483.92,7213.9087,7274.1035,8470.95
8141.116,9301.901,8302.693,10104.17,8344.184,9453.375,8531.138,10246.597
8574.424,9186.521,8845.93,8648.658,8704.95,9318.408,8972.3,8745.631
8424.231,9089.451,8791.868,8392.746,8559.351,9222.498,8918.881,8463.563
1547.0613,1670.8802,1549.6068,1608.5554,1565.5598,1679.0813,1563.2102,1615.4216
7531.6963,8003.8545,7472.8105,7753.797,7624.212,8061.8145,7554.6255,7808.27
1255.4602,1263.1818,1293.2195,1279.2455,1261.7546,1257.6375,1293.3359,1288.2952
6731.873,6859.6113,6668.678,6908.754,6728.6855,6837.0596,6649.992,6851.575
11944.618,12062.345,12077.288,12196.515,11976.764,12023.045,12057.743,12226.643
3553.9753,3678.917,3549.022,3616.3875,3577.355,3687.5054,3563.1895,3620.921
6965.3374,7190.644,7079.6484,7029.9575,6992.1646,7196.6274,7091.056,7041.1514
11012.41,10745.25,10836.693,10683.285,11000.894,10667.508,10762.397,10710.584
7053.866,7029.929,7019.12,6969.0107,7079.5146,7047.726,7032.0884,6970.216
7673.936,8332.089,7914.2236,7535.504,7833.831,8473.137,8028.6006,7624.932
7189.9106,7445.0664,7434.053,7217.4976,7236.492,7470.552,7462.6562,7236.812
7390.863,7606.84,7469.363,7368.698,7428.4155,7637.956,7493.2124,7373.847
6746.328,6976.9585,6572.864,6973.9375,6784.373,6999.9834,6604.4834,6968.777
7799.4043,7719.1924,7652.723,7720.3184,7841.7207,7750.4546,7680.7373,7722.1987
6076.1636,6298.224,6172.0835,6039.1787,6094.9683,6312.3853,6189.93,6039.3433
8193.628,7780.958,8287.701,7861.1367,8200.966,7752.965,8276.502,7905.4434
7130.2485,7354.5435,6811.0854,7215.0815,7176.8687,7398.8276,6864.865,7206.8394
7782.601,8258.246,7949.6274,7710.172,7871.064,8340.482,8026.668,7759.8584
4743.9185,4728.085,4446.997,4541.2017,4786.348,4764.2227,4471.9307,4559.3823
6528.1455,6657.584,6544.25,6312.635,6549.9854,6684.279,6563.5747,6317.4717
11659.58,11541.299,11868.8545,11415.867,11732.529,11483.839,11854.616,11494.752
