V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
539.71216,499.36835,444.22922,397.32736,363.43088,329.74066,316.0625,303.97855,301.19287,308.41782,322.33545,330.78082,353.19427,379.16544,403.88968,444.39435,475.16003,519.0648,543.8381,562.7923,582.9991,580.39124,571.22876,544.4701,492.59985,458.2609,419.18796,369.57394,333.67365,310.7496,291.9454,283.4816,296.36795,284.58823,297.67764,311.91348,322.20435,360.57263,383.816,398.95258,430.2087,474.03757,499.67267,531.00085,529.6278,533.97906,518.7732,496.28094
579.1636,558.65625,516.7311,473.87036,440.51462,415.6389,403.48087,399.29614,404.00763,422.83926,449.71576,471.66373,504.47797,530.2696,547.5504,565.2823,574.98596,588.66644,591.9367,588.281,602.2249,603.21075,596.15186,577.034,547.3972,535.1126,500.52914,459.97406,425.75058,404.49338,387.2203,388.95923,400.88342,407.75027,436.36118,459.45853,481.1803,514.1485,533.0818,539.0597,547.5333,561.0286,560.354,563.1306,558.4651,560.8894,552.51056,537.1471
23263.004,21316.82,19517.625,18446.908,17758.475,17228.12,17239.695,17702.154,18158.717,19428.748,20915.752,22249.498,24241.09,25456.434,26348.514,27288.98,28073.945,28445.617,28513.604,28169.943,27733.492,26841.992,26319.922,24617.18,22430.979,20535.246,18909.486,17928.14,17248.299,16379.843,16450.408,16989.781,17564.35,18684.354,20670.02,22432.623,23920.855,25635.57,26977.406,27313.914,27853.355,28118.494,28347.14,27712.293,26931.87,25806.586,25180.951,23724.13
579974.2,541155.2,498875.5,472694.56,457663.12,443432.22,444651.3,456276.34,469846.44,496534.22,530855.9,558925.3,597761.5,626193.9,647635.6,668639.3,684478.7,691854.4,693250.44,685465.25,677386.44,659150.25,641554.56,605828.75,560326.44,521991.34,484460.22,460580.97,442621.03,422234.7,424893.1,437856.03,454002.62,475090.72,512724.7,547750.3,577851.75,616505.5,646423.3,655394.0,670458.56,680584.0,686520.8,675678.25,658946.6,639676.8,618728.94,586677.8
3258.0837,3140.9192,2998.7122,2857.8591,2839.9355,2763.4348,2838.2727,2760.331,2846.7273,2681.8809,2786.3347,2978.9253,3166.571,3228.2834,3205.9216,3195.7869,3344.6033,3455.23,3496.4666,3589.1116,3582.498,3510.2017,3427.1743,3371.9902,3320.9824,3179.8726,3012.4036,2919.0718,2834.3916,2734.291,2797.4543,2817.0908,2917.743,2771.077,2596.0854,2905.8357,3129.5486,3276.0537,3325.9014,3336.543,3404.0151,3527.8948,3598.9624,3597.4504,3614.216,3545.0823,3466.2236,3385.8342
1187.2863,1181.6312,1135.3324,1086.2106,1044.1345,1006.45496,990.5486,978.2251,975.31665,992.8854,1014.9031,1040.6987,1106.2743,1165.7662,1224.3595,1252.3346,1229.5015,1233.3789,1263.338,1279.3511,1266.6,1240.371,1211.4506,1192.2477,1176.283,1173.45,1130.8224,1070.7523,1023.12036,981.1315,951.47125,952.0675,958.23645,955.6989,982.7277,1028.0092,1079.8688,1155.6354,1221.6494,1224.7954,1228.4673,1232.484,1280.5187,1292.1128,1279.2151,1253.9169,1213.5016,1201.4983
920.606,845.9731,745.2935,727.3417,713.4409,701.2887,692.3417,693.21893,686.4406,721.19495,783.9087,852.26337,969.38605,1075.269,1148.1744,1158.8394,1161.4813,1139.8308,1085.0662,1058.3679,991.97473,976.33356,966.37805,951.8256,936.4909,853.2269,734.19025,716.2228,693.1364,656.32605,667.1489,679.82336,675.4281,711.57275,769.85767,847.4696,938.3016,1074.6915,1127.3546,1152.552,1174.2944,1172.0006,1176.1635,1104.0082,1078.2242,1029.2946,989.9687,979.5218
3055.4932,2603.857,2140.502,1936.507,1845.1826,1746.6388,1756.6498,1995.9249,2303.4949,2665.1821,2994.8245,3275.6433,3642.8965,3877.9763,4010.7551,4199.083,4330.331,4314.3843,4317.96,4314.917,4297.368,4108.7173,3887.5916,3476.7925,2971.0046,2476.3057,2075.455,1952.8063,1848.8247,1655.1267,1711.332,1948.6703,2232.4746,2555.935,2962.118,3311.6685,3626.697,3920.2202,4202.398,4262.9297,4326.6445,4378.157,4450.742,4346.32,4257.128,4031.4146,3817.6187,3396.3591
697.4176,649.17395,540.6866,384.3669,312.9823,276.19647,277.50797,275.63574,273.11694,276.96155,291.22995,294.98248,315.3847,303.62347,326.67932,394.58826,495.06424,577.52985,623.86456,654.22363,714.4718,708.68585,714.7853,655.29846,557.4575,513.52594,429.7249,310.61154,240.28682,217.33739,214.65077,221.50781,265.09247,214.03423,232.24153,277.67847,307.09592,337.27124,353.92822,391.84073,471.40375,549.3353,581.7938,630.3194,638.1698,641.06213,615.1896,534.6929
7364.204,7432.731,7345.024,7156.5,7003.126,6909.3726,6891.615,6862.139,6908.5527,6935.9214,6999.581,7027.653,7096.141,7199.6055,7274.8594,7446.311,7482.6553,7539.4927,7631.1787,7742.235,7822.3774,7699.227,7529.5996,7365.5347,7382.401,7452.188,7317.4136,7116.3325,6947.2363,6813.0654,6775.4824,6793.0845,6852.3525,6843.3926,6888.209,6966.444,7031.085,7183.029,7368.3477,7465.586,7503.797,7561.0195,7661.3477,7792.5093,7781.908,7712.604,7502.4873,7387.6235
2227.328,2025.1265,1795.154,1604.8615,1472.9921,1313.7949,1219.5613,1133.2833,1130.9468,1179.5851,1216.3503,1226.3765,1326.4175,1443.4524,1600.6202,1882.8496,2071.5388,2276.1248,2372.745,2447.9395,2533.6604,2557.7205,2542.4717,2380.9773,2094.5464,1902.4995,1701.2705,1511.5782,1353.187,1238.7505,1153.1636,1102.8113,1174.0911,1100.9622,1159.029,1205.9167,1252.8903,1409.1504,1566.6573,1693.2297,1927.2361,2117.4077,2242.1304,2363.522,2398.765,2455.0454,2418.6768,2252.0813
8142.7046,8626.414,9497.557,10266.576,10642.282,11093.093,11376.144,11598.878,11806.408,11930.624,12320.223,12677.008,13145.463,13140.9,12988.025,12516.88,12420.042,11864.142,11433.544,10501.501,9325.622,8709.124,8331.209,8313.258,8701.121,9146.099,9914.178,10672.501,11087.483,11285.902,11508.876,11887.663,11784.557,12292.809,12632.851,12848.037,13137.086,13140.546,12900.158,12957.42,12658.542,12113.38,11480.586,10251.791,9356.329,8476.627,8394.603,8498.541
39157.75,36511.56,33006.094,29524.994,26874.93,24337.291,23287.871,22027.836,21410.16,21915.057,22615.406,23029.217,25028.91,27395.502,29397.248,32214.645,34071.773,36620.45,38214.387,39865.86,41712.77,42066.176,41653.58,39959.227,36522.363,34396.54,31801.967,28399.299,25390.838,23582.021,22033.3,21203.117,21714.727,20638.373,21344.604,22273.717,23589.957,26866.223,28807.992,29929.436,31905.352,34249.66,35744.066,37964.258,38340.61,39222.918,38426.14,37053.887
29293.45,26791.729,24453.951,23357.932,22870.617,22417.203,22799.453,24006.717,25118.09,26971.97,29095.598,30967.969,33745.19,35697.836,37264.05,38560.047,39459.53,39809.367,39622.15,38593.97,37522.465,35885.848,34421.51,31355.557,28192.068,25648.383,23661.203,22736.842,22229.955,21114.424,21811.992,22992.379,24081.58,25893.32,28518.523,30777.406,32818.42,35306.35,37507.45,38051.324,39006.504,39229.336,39424.42,38031.93,36532.715,34595.598,32960.652,30100.46
36653.703,34673.03,32179.51,30582.562,29873.781,28694.682,28402.5,28637.84,29314.064,30641.598,32272.207,33812.75,35980.273,37738.44,39162.582,41001.965,42783.406,43467.793,43908.305,43414.387,42486.844,41087.957,39871.99,38393.16,36456.633,34388.49,31938.533,30589.07,29384.477,27988.92,27801.574,28314.53,29182.27,29957.512,31888.512,34000.08,35886.06,38165.684,40376.16,41571.773,43269.08,44022.523,45024.58,44059.9,42977.996,41346.746,39783.3,38331.26
1070.9921,944.792,764.65515,668.245,643.2246,639.6494,593.1305,539.1693,540.0713,685.53937,858.1743,960.6702,1049.7972,1079.6509,1047.4666,1002.88983,975.8384,936.985,959.073,997.2113,1075.7476,1104.416,1099.7928,1082.5411,1035.3485,934.90924,746.4687,704.9535,684.8862,658.6438,554.61646,474.92822,471.75848,559.63574,736.8381,897.89575,995.5784,1077.2489,1053.9921,998.1108,947.89154,943.9647,957.12897,976.49194,1044.7837,1047.4492,1047.1414,1021.15704
19601.922,18571.436,17788.69,17836.451,18269.52,18843.057,20144.809,22324.426,24195.057,25706.887,27576.102,28828.932,30830.78,32346.49,33417.555,33670.703,33623.01,32965.79,32130.969,30437.807,28695.469,25622.979,22628.879,20605.402,19020.385,17890.516,17270.57,17350.762,17813.357,17445.889,19003.34,21474.656,22736.213,24762.945,26492.562,27421.537,28789.768,30324.965,31775.645,31947.639,31729.646,31151.195,29951.402,28780.07,26552.516,23254.752,21030.375,19341.459
8886.573,8295.6,7941.896,7775.133,7701.3696,7596.6206,7704.6143,8127.6025,8565.959,9166.08,9566.33,9780.177,10162.527,10337.035,10532.125,10783.742,10986.441,11077.022,11058.27,10727.3545,10400.91,10205.299,10137.883,9480.011,8513.397,8000.665,7792.8584,7678.7354,7604.892,7290.316,7524.1353,7824.8047,8236.561,8859.065,9451.841,9753.118,9996.662,10272.323,10595.403,10674.012,10928.44,11000.125,10975.662,10551.072,10185.342,9974.371,9864.776,9156.29
276.07828,212.0844,158.27164,137.2759,124.40226,118.84245,81.78616,128.08487,149.07559,187.64163,215.88663,279.65488,460.0188,506.83905,516.1512,526.3137,562.1476,587.4794,547.792,508.22556,512.7223,492.39038,442.1362,357.29095,251.60085,181.01166,131.86588,122.14473,130.00513,108.00328,124.23124,138.47241,150.27835,155.35443,197.58167,272.02048,362.98352,388.19543,439.7908,424.8777,480.5861,495.20605,469.41797,420.9344,404.5633,366.89703,350.90192,264.78293
553.0332,551.2661,501.48526,483.6953,431.59558,366.8967,326.04398,307.64246,309.20068,315.53564,305.4955,317.87653,316.2382,323.33777,338.6494,383.4047,379.4761,392.9768,407.96753,453.06085,534.51666,556.4839,567.10645,559.2836,526.60876,505.51773,456.58603,418.68472,380.6701,336.11823,314.31604,291.6288,297.9161,293.23767,295.9257,285.33868,295.46594,295.81528,330.1126,360.69443,388.45346,368.04477,394.18182,463.4076,519.8561,558.07904,574.479,562.7493
505.69147,495.02478,497.70233,496.17236,400.7023,360.3261,357.98175,366.78146,382.6283,446.97852,543.21497,582.07983,553.91724,534.01514,502.9057,513.97375,540.9942,557.54565,573.2316,567.9581,592.66455,586.2723,578.82355,538.2893,483.53806,477.168,454.17007,457.4745,395.97604,328.68344,304.01904,326.2504,355.33368,427.6329,514.4697,563.5786,508.59448,517.3865,507.63226,505.96313,514.6341,546.85767,540.3421,553.5429,562.5249,560.12836,555.0164,510.15485
13347.951,12094.467,10695.725,10052.355,9797.602,9570.599,9813.481,10379.144,10879.701,11706.682,12857.566,13912.92,15490.999,16827.398,17873.748,18650.39,19140.453,19309.254,19218.152,18756.074,18219.176,17073.152,15944.202,14282.347,12941.745,11589.244,10318.301,9748.68,9458.017,8895.294,9249.848,9894.051,10361.426,11180.684,12507.988,13781.248,15034.168,16706.129,18095.975,18485.686,18976.062,19057.941,19247.182,18578.363,17715.969,16369.807,15136.9,13738.474
830.4369,793.9658,690.0257,473.18076,349.45447,292.66705,292.64526,300.5539,276.87317,322.6838,485.09918,674.05554,837.90314,879.31335,874.0504,868.2041,884.6279,894.17834,884.04297,866.4252,888.5765,883.48553,870.034,830.27094,765.6621,746.7345,624.72784,431.1552,295.15,281.9699,272.46976,297.5572,320.42,331.60516,473.91132,650.55835,744.59296,791.23846,806.2953,785.6327,791.2289,819.9618,816.11957,803.05286,796.9245,783.50116,778.9857,754.5399
543.4006,505.11057,428.19592,356.6272,346.3371,325.35297,335.34003,317.84906,313.34207,367.7484,450.51196,535.9991,604.20264,672.4315,691.96136,702.3786,713.9496,723.8325,743.14136,762.3641,731.27014,663.9881,617.858,606.8692,592.7916,557.62036,458.2605,392.0711,359.32498,345.92102,315.47968,317.65192,321.96786,348.78247,416.53876,505.90796,573.36884,630.10913,677.42944,700.336,713.0788,732.35016,772.8789,793.42584,769.66943,721.1848,671.7434,680.4064
54871.805,50746.223,46204.188,43293.797,41715.438,39976.42,39490.066,39898.195,40595.703,42220.344,45050.35,47786.305,52372.492,56221.434,59608.367,62797.035,65080.17,66167.64,66546.3,66200.65,65501.566,62967.125,61028.93,58048.91,54009.52,49818.965,45411.844,43012.47,41042.613,38792.86,38477.383,39295.203,40247.75,40917.918,43912.0,47760.906,51514.4,56618.684,60542.4,62457.504,64688.438,65748.15,66755.65,65918.945,64502.58,61866.465,59622.938,56854.777
27184.406,25392.158,23489.771,22510.393,22039.09,21813.498,22247.467,23672.531,24608.863,26522.93,28848.229,30948.26,33593.36,35289.664,36214.62,36562.93,36671.7,35930.4,35268.83,33953.523,32995.25,32118.102,30925.846,28719.248,26350.377,24308.018,22545.867,21812.64,21209.219,20434.867,21210.357,22717.328,23740.66,25617.676,28440.988,30724.35,32799.625,34796.477,36237.96,36298.824,36022.33,35779.543,35217.133,33510.047,32353.736,31242.326,29924.133,27998.031
2050.9827,1885.3948,1732.6869,1649.8129,1612.7046,1613.1075,1658.293,1779.1328,1864.0112,2025.7631,2216.0159,2408.237,2636.221,2772.3538,2819.0217,2838.1865,2834.3237,2772.026,2691.0015,2588.782,2533.9458,2484.3872,2410.4248,2207.4504,2018.7224,1848.1394,1686.6929,1635.6877,1606.604,1542.4036,1630.1733,1749.5139,1817.034,1981.947,2217.5164,2410.7185,2589.6006,2735.696,2860.0894,2857.3096,2839.3286,2801.6624,2742.6714,2581.5374,2519.8804,2429.2852,2351.7703,2167.3733
4529.6357,4287.3066,3975.748,3798.3613,3704.432,3693.8257,3749.687,4057.871,4285.3906,4624.4287,5031.9805,5418.9497,6067.1694,6502.758,6765.633,6977.7627,7056.8,6951.283,6652.1875,6173.0947,5837.1123,5585.443,5307.226,4815.6816,4409.576,4105.312,3834.2842,3697.6973,3595.3125,3473.1123,3616.3206,3917.8042,4136.6772,4465.739,4974.2153,5357.632,5803.2803,6290.753,6645.825,6812.4336,6813.2485,6782.844,6515.3555,6018.128,5672.9736,5415.188,5120.6978,4664.6387
14289.861,13580.026,12690.368,12186.211,11909.837,11698.561,11933.495,12555.433,12856.903,13728.015,14769.243,15671.43,16776.932,17533.951,18000.61,18108.79,18202.535,17932.97,17699.158,17132.316,16739.77,16337.018,15754.31,14756.029,13693.022,12882.777,12087.379,11690.48,11287.348,10869.553,11194.244,11927.067,12395.176,13252.161,14617.2295,15649.294,16580.285,17495.174,18114.521,18015.01,17881.053,17797.463,17610.422,16929.246,16372.2295,15849.626,15138.931,14257.028
1534.3445,1422.6813,1160.3104,829.0762,509.2231,350.84418,277.85443,289.1773,353.378,420.37103,565.8866,727.0898,860.1504,1085.3676,1236.0625,1402.0466,1482.8132,1508.7944,1516.4113,1461.6763,1434.5906,1455.0352,1516.2249,1511.6444,1399.2188,1310.7678,1046.5779,777.30945,536.0232,386.59753,407.0991,493.49255,620.3896,607.7216,744.9533,762.28485,804.7722,898.0058,1031.5815,1203.3176,1316.7382,1386.806,1373.2574,1360.6167,1291.9457,1303.8563,1343.4016,1352.3014
573.38513,575.766,571.4425,569.7917,569.6313,567.3514,572.5509,565.2514,569.9708,560.8183,526.07996,488.25754,413.95593,366.85974,342.34467,349.45636,341.40228,343.3903,364.20996,415.5415,483.70004,525.35266,554.8197,568.81726,575.40906,576.0218,580.3455,570.32367,569.57794,577.9924,576.5161,562.4858,566.4412,552.44995,512.3727,466.65775,413.3645,354.22928,339.4258,335.39905,336.8075,348.94077,361.77344,418.66962,465.5352,533.98474,560.52106,577.2765
998.6493,979.4967,914.24335,874.7398,805.23096,786.1085,766.3836,742.543,767.2679,787.56854,815.79236,832.061,843.70013,847.56274,867.3867,863.91626,872.251,898.96515,900.22345,927.40344,960.57806,998.8218,1016.18695,1008.3381,968.54156,942.7853,876.5211,828.2978,775.3228,742.6179,715.76166,709.6546,741.1501,746.2684,770.249,787.89246,777.0477,805.7529,813.818,809.11066,832.5866,898.9741,915.104,939.9876,979.2769,1016.9926,1015.0845,985.10004
210.24666,195.13127,172.98898,170.98013,172.24628,167.75128,165.22931,170.54495,185.45615,208.63626,236.61136,260.11456,275.27527,286.5407,297.3762,309.97882,322.1147,312.89774,294.4851,262.2336,252.60733,258.27304,253.1201,231.8774,205.4431,192.76321,169.6099,173.56561,172.85437,164.7384,162.38959,170.69144,178.13213,196.51193,224.70905,245.30548,267.45624,285.14816,299.93408,306.1189,318.4635,310.53064,307.99588,268.74274,265.3357,260.30545,255.12772,229.23653
883.2213,818.93823,678.285,638.08234,622.92993,627.78656,634.2996,615.3068,617.239,673.9252,737.9893,766.0647,784.32465,794.9602,835.5626,854.16943,861.931,874.7462,862.22534,849.20996,869.3881,864.75146,857.10693,851.5067,793.85455,739.7628,635.60876,580.34607,573.2738,575.30884,560.81934,563.9742,581.78674,623.0754,705.09265,731.11304,728.94696,748.2048,777.5271,774.82275,780.7358,809.92474,804.5852,804.49164,793.3767,788.4705,778.8488,767.8137
756.677,761.06335,808.3236,889.8619,957.1362,1001.51575,1010.9835,1020.4916,1027.0284,1026.0466,1006.7518,999.7812,975.91565,936.5873,885.05194,834.76556,812.6576,803.9685,800.02356,790.3119,788.98517,788.2891,772.45105,766.7984,767.88995,775.2061,822.0966,904.4258,984.5727,1014.2126,1029.8983,1034.8313,1015.46436,1041.6927,1029.7474,1009.6339,987.38794,937.9888,887.3632,848.97296,821.5271,818.2464,807.8721,792.01666,796.32776,780.2326,779.6638,778.47363
1641.8689,1528.1835,1387.7389,1240.8972,1211.6025,1180.8092,1187.9658,1190.115,1235.8817,1297.9546,1292.7146,1295.2876,1295.3314,1325.8096,1308.9991,1364.7583,1397.309,1490.7393,1562.7433,1638.9535,1711.1165,1792.8118,1788.2195,1713.0292,1621.4478,1537.986,1394.2339,1313.9111,1264.1119,1231.9263,1241.6602,1237.1075,1276.4883,1339.8674,1328.9905,1356.8108,1378.0892,1408.2896,1438.4922,1440.7228,1494.0079,1540.2354,1609.3258,1626.0645,1717.4801,1758.0,1757.6415,1667.1105
15485.922,14136.2295,13235.711,13159.357,13196.1455,12856.186,12768.784,13362.838,14386.709,15416.811,16649.97,17416.19,18267.572,18974.1,19448.717,19975.805,20301.451,20821.02,20646.4,20096.406,19660.658,19221.982,18256.617,16572.066,14525.218,13247.63,12694.194,12516.384,12596.974,12095.859,12282.772,12678.042,13591.946,14726.445,15789.063,16445.81,16981.318,17854.195,18624.584,18602.777,19002.033,19429.826,19380.734,18897.633,18211.477,17654.488,16905.336,15479.53
1694.9976,1482.302,1316.3745,1233.3323,1227.7418,1207.1799,1258.5527,1381.9281,1523.3877,1646.2234,1820.4204,1975.9885,2152.7168,2278.1472,2368.4707,2423.0576,2479.5645,2496.0894,2474.8071,2392.891,2304.3042,2225.024,2142.378,1912.4097,1626.3656,1413.1305,1277.7148,1228.8981,1195.714,1144.1556,1217.4106,1337.4609,1456.1936,1597.569,1752.9841,1929.5825,2048.1924,2183.9795,2294.9353,2318.8555,2360.3142,2437.89,2422.5632,2308.0767,2204.138,2105.2153,2028.1748,1817.3926
3545.205,3277.026,2969.8691,2676.3887,2418.8577,2167.3174,2030.508,1924.8738,1889.9578,1991.5167,2168.9067,2339.2107,2585.9822,2753.3367,2873.2358,3100.4192,3291.6187,3537.1663,3678.1433,3895.6868,4110.1035,4118.604,3994.2756,3753.5073,3490.8665,3262.6833,2932.628,2629.4915,2340.732,2164.3896,2021.7429,1942.7745,1982.5225,1912.3896,2104.8591,2304.7358,2457.12,2734.0789,2879.605,2964.0623,3141.392,3303.9014,3431.4602,3663.02,3788.4797,3802.9727,3705.4653,3573.5625
4992.815,4656.2437,4314.9727,4170.034,4090.7954,4034.2854,4111.116,4316.1807,4429.6226,4763.107,5209.135,5596.183,6037.756,6307.9424,6548.174,6757.7944,6953.303,7011.058,6863.877,6607.644,6302.5757,5996.2847,5762.802,5332.0903,4913.522,4549.648,4231.5645,4073.3455,3971.233,3829.8057,3922.7817,4117.92,4216.5894,4575.97,5115.2393,5566.675,5916.9707,6297.327,6615.6035,6652.993,6791.425,6864.9062,6846.1094,6491.4287,6199.8145,5898.8906,5636.1743,5274.1973
102151.62,95631.62,88270.125,84098.016,82126.516,79696.734,80323.445,82949.56,85632.31,90930.76,97411.305,102756.72,109738.516,114784.12,118202.23,121383.2,123930.6,124489.125,124132.58,122677.625,120477.09,116141.695,112588.55,106997.15,99495.01,92772.78,85438.11,81461.81,78468.2,74825.305,75216.96,78523.13,81760.76,86214.52,93494.59,100313.34,106037.16,112744.8,118258.41,119570.15,122119.0,123071.44,123934.37,121677.625,118430.7,114077.52,110072.95,105104.984
93272.375,87577.31,81124.87,77518.23,75843.4,73624.2,74160.89,76336.65,78620.805,83182.28,88723.87,93209.31,99220.48,103718.47,106766.97,109554.51,111761.92,112271.31,112072.08,110887.69,108987.82,105153.664,102068.05,97360.54,90845.72,85002.12,78507.83,75007.016,72355.75,69059.01,69312.34,72162.305,74994.28,78751.91,84945.72,90787.57,95750.52,101738.53,106636.23,107864.53,110211.88,111016.54,111834.64,110037.39,107174.766,103362.47,99840.32,95682.63
5104.151,4880.5737,4425.611,4050.9058,3851.9165,3667.4612,3578.698,3456.833,3404.1753,3450.9045,3662.012,3793.6428,4054.5557,4300.758,4548.0312,4961.7734,5260.247,5593.3735,5704.9805,5685.879,5613.826,5428.548,5275.6616,5159.452,4949.916,4695.7036,4262.347,3868.8984,3606.093,3482.8743,3331.78,3243.2388,3304.5986,3195.3682,3314.8174,3583.7122,3788.5654,4216.853,4473.8013,4674.2817,4932.1035,5279.437,5453.3564,5545.785,5359.292,5317.3105,5112.3696,5033.146
51499.227,49709.25,46232.688,42766.254,40423.22,38437.355,37578.258,36978.926,37441.293,38938.566,41042.742,43111.242,45473.35,47133.2,48142.348,49697.707,51073.117,52046.645,52789.484,53560.035,54516.383,54198.72,53450.773,52216.492,50519.25,48746.047,45302.977,42182.06,39602.68,37696.875,36798.26,36612.016,37740.844,38060.91,39849.906,42302.84,44245.316,46559.95,48068.68,48908.934,50233.83,51602.598,52630.805,53314.098,53496.133,53522.78,52446.64,51276.42
