V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
6256.185,6257.684,6256.8823,6259.3896,6259.5864,6260.414,6263.508,6262.1353,6270.319,6263.584,6258.63,6262.9907,6260.7876,6259.26
6152.5386,6156.403,6155.361,6154.8486,6161.8477,6160.998,6162.321,6158.641,6170.716,6163.9995,6160.7427,6168.306,6165.1006,6164.267
6159.125,6162.245,6161.1953,6166.6772,6168.957,6169.1,6173.259,6167.524,6180.458,6171.2725,6168.156,6172.87,6168.611,6171.522
9921.733,9906.01,9915.223,9935.322,9939.01,9935.345,9931.52,9941.133,9947.619,9943.654,9953.836,9950.874,9951.3955,9940.523
9954.275,9937.4,9946.221,9970.451,9966.68,9969.637,9965.516,9974.042,9974.93,9968.463,9983.86,9977.034,9972.696,9966.2295
9883.737,9867.501,9878.144,9898.14,9896.556,9898.808,9892.076,9900.493,9905.503,9902.739,9911.155,9907.463,9908.836,9903.136
9946.258,9938.099,9951.481,9968.706,9967.758,9967.221,9964.394,9969.703,9973.2,9975.309,9984.448,9985.914,9978.768,9980.717
9432.96,9442.762,9453.048,9467.804,9480.66,9467.805,9463.257,9479.834,9476.387,9495.39,9485.982,9502.513,9508.602,9514.658
9308.535,9314.613,9325.723,9339.989,9349.949,9337.951,9332.826,9349.656,9346.261,9362.794,9357.688,9374.299,9378.837,9382.89
9435.194,9446.301,9457.927,9470.358,9483.59,9465.931,9462.474,9480.31,9477.731,9496.859,9490.593,9508.227,9510.743,9517.469
10178.373,10177.597,10180.129,10182.581,10182.739,10187.486,10192.184,10191.483,10186.971,10198.186,10193.301,10200.522,10200.389,10199.26
10161.888,10156.835,10158.646,10169.636,10166.732,10170.423,10173.926,10179.381,10171.854,10178.043,10180.426,10186.157,10188.071,10182.483
10183.461,10177.749,10180.828,10192.085,10189.629,10191.027,10193.052,10199.389,10194.035,10196.7705,10201.386,10209.183,10209.661,10203.892
1365.0142,1367.1128,1367.833,1368.5052,1369.917,1367.2261,1366.098,1368.2438,1368.0767,1368.1696,1366.6221,1369.3279,1368.2815,1369.8815
1365.8932,1368.0222,1368.9463,1369.5667,1370.7891,1368.1716,1367.0012,1369.3192,1369.1406,1369.4545,1367.4896,1370.3593,1370.1711,1371.8416
1361.2628,1363.4391,1363.8514,1364.5511,1366.3224,1363.4177,1362.6162,1364.2539,1364.6237,1364.7212,1363.2206,1365.9137,1365.4712,1367.1525
1364.7484,1367.0266,1367.948,1368.3438,1370.1173,1366.9159,1366.5001,1367.909,1368.6274,1368.9462,1367.2574,1369.5503,1370.0695,1371.8832
6859.3794,6857.5654,6856.6406,6861.2905,6855.274,6861.3467,6868.6025,6867.8516,6866.475,6865.683,6871.7754,6867.3335,6867.658,6866.1978
6878.618,6875.724,6874.8696,6879.8735,6872.549,6877.7363,6885.05,6885.268,6883.2095,6882.0205,6889.02,6884.2925,6884.7617,6883.668
6837.4946,6834.255,6833.3447,6838.476,6831.0005,6837.028,6844.7446,6844.1196,6842.7363,6841.78,6848.576,6842.9746,6843.331,6843.4243
6875.6494,6871.3755,6870.151,6876.5127,6868.598,6874.1523,6882.3438,6882.4434,6880.208,6878.9155,6886.938,6881.0874,6880.781,6881.2534
6760.7026,6752.537,6755.3936,6761.131,6752.4116,6758.8276,6763.1533,6762.4585,6761.916,6762.246,6768.9727,6763.157,6761.031,6763.4106
1223.841,1224.2667,1225.1741,1225.2667,1225.8154,1224.4756,1224.4027,1225.479,1224.7782,1225.9271,1225.1904,1225.9463,1225.976,1226.7754
1219.737,1220.1149,1220.9901,1221.184,1221.9672,1220.4932,1220.3743,1221.3395,1220.6476,1221.8857,1221.2543,1222.1702,1221.7863,1222.4154
1219.3674,1220.6472,1221.5587,1221.5884,1222.074,1220.5626,1220.3749,1221.2361,1220.7612,1221.8279,1220.4482,1220.8619,1221.215,1222.2533
8668.14,8678.167,8680.514,8679.338,8687.402,8681.088,8677.433,8681.406,8674.16,8684.449,8677.208,8688.387,8690.39,8694.67
8668.47,8676.637,8681.114,8680.876,8690.82,8682.95,8678.668,8682.135,8679.428,8687.203,8679.829,8692.475,8693.4,8697.931
8627.313,8635.662,8639.57,8639.765,8649.25,8641.201,8637.367,8639.261,8639.348,8646.515,8636.683,8646.116,8649.487,8657.683
9448.814,9449.0,9446.37,9459.455,9447.786,9446.003,9468.408,9474.683,9454.125,9449.693,9476.683,9480.185,9480.2,9464.7
9537.316,9541.728,9539.099,9547.032,9541.229,9539.54,9561.343,9559.823,9545.239,9544.46,9567.224,9565.784,9561.854,9557.22
9373.867,9376.889,9377.598,9388.437,9377.606,9371.726,9395.005,9398.53,9382.379,9380.28,9404.359,9405.884,9405.91,9394.702
9386.526,9395.187,9395.939,9404.076,9400.315,9393.907,9416.696,9411.349,9398.766,9400.062,9420.435,9415.775,9412.519,9414.514
1233.136,1234.4377,1234.7498,1236.7457,1238.1844,1236.9325,1236.2103,1237.3079,1237.5302,1237.0375,1236.324,1239.0302,1238.3336,1238.4838
1238.6074,1238.9089,1239.3119,1242.9244,1244.0049,1242.613,1242.3164,1242.7932,1244.1724,1242.8718,1242.6221,1244.9481,1243.9307,1244.2117
1233.3645,1234.0334,1234.4108,1236.7019,1238.0544,1236.6768,1235.8911,1237.1149,1237.3263,1236.8032,1236.2966,1238.7819,1237.8315,1238.2184
1234.5092,1234.097,1234.8324,1238.3729,1239.095,1237.88,1237.5778,1238.0435,1239.3481,1238.0886,1238.1731,1239.9318,1239.1234,1239.5503
6759.5347,6751.6504,6754.5293,6760.035,6751.494,6757.753,6762.0703,6761.4966,6760.9023,6761.271,6768.026,6762.4033,6760.206,6762.463
6208.8037,6198.6226,6209.5566,6225.585,6230.55,6221.342,6223.7573,6227.2666,6227.861,6235.7764,6238.7793,6252.627,6259.7183,6250.678
6302.8467,6298.2026,6305.753,6320.9775,6322.643,6322.338,6320.313,6325.942,6324.597,6332.9585,6337.12,6345.162,6347.443,6343.58
6196.76,6193.9453,6203.4224,6216.746,6218.5537,6209.061,6210.567,6211.647,6216.6465,6224.5015,6223.336,6233.4624,6241.663,6237.3315
6285.615,6287.9893,6293.53,6306.3413,6306.836,6306.237,6302.8936,6307.2383,6310.3735,6316.4067,6319.1606,6323.5728,6324.4834,6325.518
6760.677,6752.5454,6755.385,6761.072,6752.357,6758.8325,6763.133,6762.446,6761.9277,6762.2183,6768.996,6763.1514,6760.988,6763.361
676.0775,675.25903,675.54517,676.1282,675.24976,675.8942,676.3393,676.2548,676.209,676.25446,676.917,676.338,676.1224,676.36993
1265.4213,1265.0016,1264.1742,1264.6406,1264.1625,1263.901,1263.8923,1264.325,1264.287,1262.71,1263.4241,1263.8588,1263.7136,1263.7167
1256.5969,1256.8861,1255.9921,1255.7964,1255.8575,1255.5583,1255.4497,1255.2203,1255.735,1254.5566,1254.3508,1255.1447,1255.1927,1255.681
1261.2103,1261.2329,1260.4551,1260.3042,1259.903,1259.054,1259.0093,1258.9951,1259.7292,1257.9542,1257.6007,1258.3401,1259.0428,1259.2046
1215.7582,1214.9003,1216.3293,1217.036,1216.4824,1216.7821,1216.6943,1217.1086,1216.9685,1218.515,1218.2538,1218.335,1219.3265,1219.096
1215.8192,1215.5114,1216.8545,1217.3397,1216.7266,1217.082,1217.0385,1217.1777,1217.1564,1218.3448,1217.9474,1217.5172,1219.1311,1218.9811
1211.2723,1210.824,1212.2924,1212.5842,1212.3003,1212.2272,1211.9425,1212.4187,1212.4557,1213.6415,1213.518,1213.4202,1214.5525,1214.3534
1210.7766,1211.1321,1212.3723,1212.4736,1212.2396,1212.2574,1212.202,1212.4635,1212.5978,1213.5623,1213.3525,1212.7699,1214.1171,1214.2997
1387.0896,1390.6655,1390.8145,1392.4237,1393.6852,1391.3942,1390.7603,1392.0964,1392.7142,1393.2152,1389.423,1393.1249,1393.7266,1394.7867
1373.716,1375.6063,1375.7823,1378.0767,1379.9955,1377.7622,1376.3795,1377.7875,1379.1881,1378.877,1376.0215,1380.2742,1379.1654,1381.2323
1374.6564,1374.687,1374.4668,1378.7172,1379.6797,1377.6902,1376.3718,1378.569,1380.1261,1377.9329,1377.2899,1380.696,1378.6731,1379.9045
1503.3778,1504.4944,1504.9227,1504.9619,1506.9076,1505.3269,1504.3472,1505.29,1506.0781,1506.5791,1505.2701,1508.1234,1507.3806,1508.5481
1503.285,1504.1263,1504.9182,1505.1311,1506.7423,1505.0293,1503.9974,1505.3802,1506.0411,1506.417,1505.1517,1507.4072,1507.1262,1508.4034
1174.5944,1173.4972,1172.6289,1174.1168,1172.5355,1173.1187,1174.5715,1173.5786,1174.7036,1172.4791,1173.5688,1172.0752,1172.2417,1172.9517
1174.3083,1173.7153,1173.196,1174.0437,1172.7637,1173.4857,1174.8455,1173.4586,1175.1888,1173.193,1173.8931,1172.8937,1172.7681,1174.0054
1159.2789,1158.8427,1158.4509,1158.5658,1157.3138,1158.2316,1159.8976,1158.222,1160.1414,1159.4186,1159.3136,1158.333,1157.8822,1159.3129
1159.3231,1159.0522,1158.8905,1158.4774,1157.2373,1158.0605,1159.7493,1157.6377,1159.8262,1159.5527,1158.9114,1158.1,1157.8232,1159.7924
1419.4966,1419.0996,1419.7526,1420.1782,1419.6536,1419.295,1419.5308,1420.9515,1420.041,1420.0525,1422.2349,1419.7714,1420.1646,1420.0085
1419.2932,1419.4484,1420.0726,1420.2222,1419.7173,1418.9656,1419.5939,1421.0599,1419.7257,1420.2218,1422.2705,1420.4929,1420.2306,1420.2936
1419.6742,1419.4517,1419.766,1420.4231,1419.6333,1418.8309,1419.4967,1420.9501,1419.8414,1419.7777,1421.8784,1419.9911,1420.2655,1419.8322
1417.6401,1417.703,1418.0851,1418.9147,1420.3075,1419.6628,1419.4099,1419.4586,1419.3506,1419.765,1418.8354,1420.4388,1419.5747,1420.0945
1418.0321,1418.6094,1419.0323,1419.7333,1421.1078,1420.4591,1419.8718,1419.9963,1420.008,1420.7062,1419.0916,1420.9995,1420.2338,1420.8319
1415.774,1416.115,1416.5079,1417.8303,1418.9377,1418.1128,1417.8865,1417.8613,1417.7645,1418.2412,1417.0116,1418.8936,1418.2574,1418.6895
1415.7864,1416.8622,1417.5017,1418.6042,1419.7119,1418.9059,1418.3804,1418.4873,1419.007,1419.7451,1417.979,1420.2063,1419.2947,1419.8193
1273.0382,1273.8551,1274.0897,1274.7942,1275.3582,1274.571,1274.1919,1275.1301,1275.2604,1275.1812,1275.154,1275.5997,1275.6272,1276.2379
1272.702,1273.5562,1273.8503,1274.5807,1275.0466,1274.2253,1274.0358,1275.1123,1274.925,1275.1451,1275.1542,1275.2948,1275.784,1276.0211
1191.5299,1191.6736,1192.1769,1191.861,1191.4922,1191.4391,1192.1222,1192.5769,1191.803,1193.0898,1192.7948,1192.6736,1193.55,1193.4202
1191.5397,1191.6227,1192.087,1192.0195,1191.7635,1191.466,1192.3058,1192.8723,1192.1394,1192.9176,1193.2534,1193.2104,1193.4764,1193.0289
1188.7319,1188.9764,1189.4045,1189.333,1189.064,1188.9077,1189.658,1190.3335,1189.4796,1190.3379,1190.8397,1190.5953,1191.184,1191.0015
1188.9587,1188.9951,1189.5458,1189.8323,1189.5394,1189.202,1190.2532,1190.8262,1190.4166,1190.928,1192.0319,1192.0381,1191.8347,1191.2002
1203.5698,1204.0841,1204.0693,1205.0487,1205.2565,1203.5204,1203.3496,1205.5382,1204.2358,1204.5131,1204.3135,1205.3944,1204.7013,1204.9252
1209.4237,1210.5707,1210.7249,1211.0123,1211.3898,1209.478,1209.4014,1210.7032,1209.9453,1210.7069,1210.2258,1211.2269,1210.8103,1211.4639
1204.0236,1204.3665,1204.879,1205.6426,1205.6066,1203.9479,1203.9327,1205.7819,1204.7172,1205.6119,1205.0745,1205.3503,1205.2506,1205.972
1209.6422,1210.5543,1211.2603,1211.301,1211.4493,1209.9799,1210.0695,1210.9478,1210.801,1212.0233,1211.2228,1211.5055,1211.3943,1212.5076
1181.0897,1181.0703,1181.569,1182.1526,1182.7542,1182.1833,1181.374,1182.3278,1182.0443,1182.5938,1181.7539,1182.8572,1182.5978,1183.3741
1140.7046,1141.0393,1141.1755,1140.6597,1141.0673,1140.3099,1140.1713,1140.3958,1140.759,1140.5892,1140.0259,1141.1295,1141.0508,1141.3381
1127.8478,1127.8145,1128.0537,1127.905,1128.1244,1127.8284,1127.4958,1127.5688,1127.7903,1127.7511,1127.1902,1128.3636,1127.9791,1128.5531
1131.6152,1132.0619,1132.1381,1131.998,1132.2544,1131.5988,1131.1816,1131.7148,1131.6685,1131.6467,1130.9808,1132.7063,1132.2107,1132.1321
1092.4982,1090.8247,1091.7751,1093.6953,1093.0924,1094.1029,1092.8724,1093.9797,1093.8413,1093.4502,1093.6321,1093.4542,1093.1073,1092.6138
1093.2285,1091.708,1092.6122,1094.4518,1093.7269,1094.262,1093.2686,1094.0734,1094.238,1093.3741,1093.5127,1093.2124,1093.222,1092.7438
1089.4353,1087.5044,1088.324,1090.3256,1089.4802,1089.9587,1089.08,1089.9437,1089.8113,1088.6925,1089.5205,1088.9221,1089.04,1088.3359
1118.5482,1119.2948,1118.9569,1119.5879,1119.9753,1118.9019,1118.4451,1118.8884,1119.7256,1119.059,1118.2405,1119.5112,1119.2953,1119.6085
1117.4952,1118.692,1118.6411,1118.8417,1119.4741,1118.1785,1118.048,1118.5978,1119.2798,1119.0366,1118.578,1120.0676,1119.3173,1119.7339
1125.0408,1126.3442,1126.3947,1126.5111,1127.2395,1126.0497,1126.148,1126.6595,1127.189,1126.8944,1127.0121,1128.0508,1127.0841,1127.863
1071.0636,1069.9865,1070.6824,1071.7173,1070.9434,1072.2931,1073.1768,1072.669,1072.3494,1074.0457,1074.1592,1073.6517,1074.8729,1074.405
1071.598,1070.1523,1070.9913,1071.9889,1071.0435,1072.694,1072.9552,1073.2177,1072.446,1073.2529,1074.5599,1073.8568,1074.691,1073.6957
1063.4635,1062.9758,1063.7509,1064.1788,1063.587,1064.1442,1064.7772,1064.7505,1064.3495,1065.1998,1065.8828,1065.1141,1066.0919,1065.4055
1065.5746,1064.7374,1065.6489,1065.9862,1065.4116,1066.2274,1066.6056,1066.9604,1066.3212,1066.797,1068.4,1067.4519,1067.8022,1067.3157
1207.7888,1208.9318,1209.2997,1210.298,1211.8556,1210.2499,1208.9299,1210.7292,1210.6112,1210.6357,1208.9675,1211.5078,1211.3223,1212.5006
1210.3594,1211.2328,1211.6294,1213.0626,1215.0754,1212.916,1211.6188,1213.0032,1214.0405,1213.628,1211.7363,1214.8295,1214.2028,1215.6388
1195.3611,1196.459,1196.7898,1197.497,1199.1996,1197.909,1196.2795,1197.718,1198.173,1197.9402,1196.2244,1199.129,1198.4061,1199.8584
1205.5385,1206.6392,1207.3685,1208.5864,1210.1583,1208.3153,1206.8718,1208.0636,1209.3107,1209.0168,1206.8352,1209.6028,1209.4387,1210.953
1149.7721,1150.5378,1151.0494,1151.4042,1151.4246,1150.8861,1150.7726,1151.4042,1151.6094,1151.5983,1151.5471,1151.5673,1151.9219,1152.1582
1158.9702,1159.0957,1159.5433,1160.1246,1160.0774,1159.8732,1159.857,1160.7894,1160.164,1160.5092,1160.6517,1160.7031,1160.7759,1160.7518
1145.9247,1145.9119,1146.3928,1147.0375,1147.1781,1147.0952,1146.6947,1147.3503,1147.1792,1147.4358,1147.2103,1147.5328,1147.8345,1148.1271
1158.1493,1158.5911,1158.9368,1159.3334,1159.4073,1159.4856,1159.4882,1159.9803,1159.3606,1160.1792,1159.7136,1160.0858,1160.6886,1161.1577
1086.9143,1088.5851,1087.9386,1086.8906,1088.2067,1087.1251,1087.0042,1086.4211,1088.1035,1086.9442,1087.2511,1087.7606,1086.0702,1088.2393
1086.2141,1089.2207,1088.2568,1086.9227,1088.2694,1086.1005,1086.3962,1085.5468,1087.0531,1086.6653,1085.4492,1086.1636,1085.0619,1087.4813
1091.9883,1095.1417,1094.2386,1092.5961,1093.4136,1091.2411,1092.0239,1091.583,1092.8375,1093.3206,1091.179,1092.3711,1091.8374,1093.4303
1110.7144,1111.2756,1111.063,1111.6786,1111.5936,1109.9264,1109.413,1109.6687,1110.3702,1109.3323,1108.2097,1108.007,1109.0024,1110.3329
1097.9144,1098.6952,1098.4478,1098.9475,1099.8356,1098.2222,1097.5013,1097.9,1098.1849,1097.7498,1096.4087,1097.0521,1097.802,1098.8818
1105.2649,1107.1073,1106.4604,1106.6704,1107.3204,1105.478,1105.1536,1105.1127,1105.7692,1105.5975,1103.7213,1104.0074,1104.7716,1106.5127
1021.4728,1021.62714,1021.8175,1022.0158,1022.4364,1022.44556,1022.8442,1022.75995,1022.97205,1023.64667,1024.236,1024.6646,1024.6143,1024.6982
1024.3912,1025.0254,1025.6515,1025.7039,1025.8342,1025.6483,1026.3383,1026.5314,1026.6455,1027.4752,1027.9136,1027.6729,1027.9485,1027.7649
1271.8225,1271.2806,1272.0215,1272.5352,1271.664,1273.1744,1274.199,1273.1705,1273.4636,1273.5613,1276.0079,1275.6274,1275.335,1274.7058
1271.6879,1270.9163,1271.5829,1272.2998,1271.0876,1272.8912,1273.8954,1273.4369,1272.7322,1272.9285,1275.8652,1275.0923,1274.8645,1273.9884
1262.6034,1262.4954,1263.669,1263.7925,1263.3975,1264.0881,1265.3344,1264.2816,1264.485,1264.8622,1267.0005,1266.3789,1266.1967,1265.6638
1261.9673,1262.3826,1263.3629,1263.1176,1262.6577,1263.6609,1265.0917,1264.6794,1263.9384,1264.6111,1267.0677,1266.2437,1265.668,1264.9225
9930.283,9936.552,9936.705,9935.426,9936.1,9932.784,9935.509,9937.018,9934.978,9939.1455,9933.334,9931.351,9931.71,9936.751
9934.805,9935.598,9935.742,9935.263,9935.533,9938.403,9937.319,9939.056,9939.38,9942.643,9935.289,9936.23,9936.532,9940.043
9896.0625,9898.871,9898.748,9896.467,9896.778,9896.077,9896.453,9897.365,9894.924,9899.16,9893.083,9889.746,9892.367,9897.022
9902.796,9900.651,9901.709,9901.259,9900.003,9902.914,9902.9795,9902.535,9903.7,9908.179,9902.098,9901.215,9904.98,9907.857
10492.575,10505.878,10505.533,10501.89,10506.931,10499.65,10497.345,10500.381,10502.572,10509.199,10494.204,10505.739,10507.624,10515.419
8583.393,8571.149,8575.648,8585.396,8580.78,8590.173,8593.899,8598.199,8591.026,8596.527,8613.881,8608.724,8608.17,8599.914
8634.602,8624.082,8626.149,8638.755,8631.161,8637.618,8642.719,8649.062,8639.606,8643.269,8661.411,8656.082,8657.563,8646.258
8572.904,8564.979,8569.558,8577.057,8570.781,8577.727,8585.969,8588.195,8581.721,8587.696,8606.911,8599.813,8597.651,8589.169
8608.947,8604.343,8607.541,8615.952,8607.323,8607.345,8616.338,8620.497,8613.714,8616.683,8635.814,8628.586,8630.342,8621.395
9649.234,9655.567,9659.486,9659.005,9648.043,9645.723,9659.964,9665.562,9658.445,9670.411,9677.025,9666.129,9662.563,9663.875
9619.857,9617.069,9619.335,9625.353,9615.396,9618.243,9631.465,9637.236,9625.854,9633.671,9650.848,9638.735,9631.826,9630.99
9641.441,9640.076,9644.596,9648.169,9636.619,9637.5205,9650.732,9659.07,9647.826,9655.681,9671.867,9661.571,9658.722,9655.339
9869.764,9884.927,9884.3545,9879.091,9881.75,9879.661,9880.065,9883.875,9883.84,9886.306,9889.873,9893.393,9892.304,9889.055
9534.817,9553.31,9557.035,9549.705,9557.399,9554.684,9556.431,9562.237,9564.703,9566.846,9579.156,9584.303,9577.736,9576.036
9467.44,9483.82,9485.247,9482.574,9483.304,9480.135,9482.771,9494.252,9486.686,9489.521,9499.243,9503.612,9504.262,9496.244
9502.444,9514.816,9521.006,9517.612,9523.928,9519.031,9522.927,9530.982,9527.607,9530.291,9541.089,9546.816,9547.981,9542.311
8753.0,8745.432,8750.368,8758.723,8758.171,8760.825,8761.739,8756.654,8773.399,8769.568,8759.176,8757.652,8759.348,8759.964
8777.448,8776.317,8778.865,8780.074,8788.073,8799.031,8796.136,8795.596,8815.977,8803.279,8809.424,8813.334,8808.448,8803.044
8721.93,8716.855,8716.714,8729.143,8725.834,8733.17,8727.908,8722.985,8733.837,8728.892,8715.75,8716.956,8725.025,8725.492
8734.135,8736.881,8735.1455,8743.2295,8747.934,8757.881,8757.802,8755.728,8770.708,8762.847,8763.186,8767.871,8763.144,8759.483
8747.64,8742.964,8743.674,8750.333,8740.035,8736.878,8740.985,8741.444,8746.353,8735.022,8737.118,8730.3955,8727.9795,8731.539
8764.211,8761.864,8761.045,8765.783,8759.137,8757.881,8759.65,8756.674,8762.483,8753.111,8750.505,8743.257,8740.988,8748.628
8673.309,8672.005,8668.732,8672.152,8666.953,8670.2705,8673.277,8672.159,8674.878,8666.687,8665.535,8662.19,8657.36,8660.691
8750.088,8752.499,8747.056,8750.739,8747.669,8746.358,8749.581,8745.667,8751.396,8742.252,8741.082,8734.928,8731.196,8740.439
9285.406,9307.103,9301.311,9292.417,9289.634,9278.038,9301.822,9308.174,9285.91,9302.453,9320.55,9305.422,9312.588,9326.667
9292.283,9301.85,9302.011,9299.353,9291.83,9280.8,9301.098,9305.651,9288.809,9303.694,9317.634,9304.922,9314.6,9319.581
9167.688,9179.518,9177.934,9175.49,9173.028,9158.829,9175.707,9182.493,9166.205,9175.651,9192.1045,9184.558,9195.797,9205.199
9186.036,9191.328,9196.61,9194.662,9192.729,9177.052,9190.804,9194.295,9182.606,9193.478,9205.307,9199.927,9209.097,9215.135
8789.045,8790.086,8791.583,8794.489,8787.628,8791.656,8803.357,8803.838,8800.396,8802.647,8820.205,8810.242,8805.078,8806.338
8866.951,8867.658,8870.114,8873.281,8863.508,8865.741,8878.049,8880.509,8876.158,8879.808,8894.929,8885.001,8886.02,8885.936
8788.237,8787.611,8788.059,8791.417,8784.488,8788.0205,8796.199,8799.031,8792.174,8796.798,8810.1045,8802.508,8802.439,8803.04
8848.849,8849.192,8849.977,8852.848,8842.741,8843.863,8852.834,8859.537,8848.965,8854.2,8867.985,8858.225,8863.289,8860.739
8820.684,8830.093,8828.57,8829.301,8820.951,8824.176,8838.718,8834.889,8834.303,8838.334,8839.949,8838.456,8842.683,8838.616
8848.145,8855.754,8855.69,8856.409,8847.099,8855.544,8867.866,8864.585,8863.901,8869.663,8869.563,8866.582,8872.143,8869.053
8756.056,8759.483,8759.649,8764.644,8753.524,8760.006,8774.159,8772.551,8769.1875,8774.167,8777.559,8773.635,8779.919,8775.189
8759.63,8761.1875,8761.763,8767.689,8757.979,8768.758,8780.641,8776.639,8775.441,8779.745,8782.465,8778.721,8784.144,8782.094
5914.3447,5917.1167,5910.715,5906.267,5900.5522,5905.6245,5911.973,5903.0713,5919.4336,5916.749,5898.199,5899.9917,5911.9463,5910.885
5911.6196,5921.7827,5914.5156,5906.4463,5898.9067,5904.9517,5915.8833,5904.0493,5919.5386,5919.63,5900.7725,5900.1455,5909.157,5913.0835
5734.245,5741.318,5735.3,5731.3335,5717.8,5727.886,5741.121,5726.418,5740.3755,5741.5723,5725.517,5723.3633,5726.034,5735.941
6588.586,6578.406,6588.297,6593.1245,6587.885,6587.802,6586.558,6594.009,6593.2876,6598.3193,6588.813,6594.6187,6601.9385,6603.27
6452.2593,6439.9995,6451.776,6453.319,6451.086,6457.9487,6454.6523,6460.319,6459.7715,6466.639,6461.2217,6468.7417,6468.4297,6471.5796
6486.5264,6471.7373,6483.419,6487.6816,6488.7656,6486.3193,6480.576,6489.4893,6487.882,6488.9624,6485.304,6492.447,6493.892,6495.563
6243.892,6238.8203,6237.0728,6240.1694,6231.3857,6238.083,6251.3203,6248.089,6239.315,6243.614,6254.6963,6257.466,6249.7104,6248.4395
6243.8267,6238.72,6236.927,6240.0493,6231.277,6237.9956,6251.1714,6248.0435,6239.1846,6243.3413,6254.621,6257.2275,6249.4805,6248.1123
6218.8765,6214.2124,6212.178,6215.567,6207.4805,6213.53,6227.3135,6223.8706,6214.8823,6219.677,6230.1196,6232.8267,6223.8535,6223.6733
6218.56,6214.401,6212.625,6215.448,6207.6255,6213.337,6226.415,6223.7144,6214.4834,6218.8135,6229.4937,6232.5913,6223.7773,6223.2905
