V1,V2,V3,V4,V5,V6
4051.6843,4142.3447,4240.009,4298.5757,4369.9033,4447.073
2295.5178,2376.7546,2473.1406,2551.5945,2618.9158,2698.02
15687.88,16345.732,17118.984,17707.793,18225.86,18861.191
2762.2954,2796.789,2832.7,2861.926,2884.8535,2908.4902
12853.814,13279.353,13760.098,14137.432,14408.877,14781.032
2244.6536,2378.9497,2533.4902,2664.573,2785.9878,2909.9448
15495.287,15826.947,16178.234,16461.586,16660.805,16854.17
12193.809,12636.676,13168.719,13625.004,14054.891,14541.934
7918.047,8024.7944,8135.898,8227.929,8299.244,8362.912
3971.4146,4043.102,4122.2544,4192.211,4258.419,4320.475
3275.2788,3335.8857,3394.2651,3436.885,3466.2373,3512.5208
2743.1724,2814.4866,2896.6035,2966.762,3033.0051,3100.0796
4454.5728,4898.3467,5401.3115,5743.8438,6042.373,6257.048
9063.742,9181.027,9311.27,9416.519,9505.892,9618.684
10923.257,11517.504,12244.26,12821.621,13387.922,14025.821
11775.944,12429.24,13229.314,13857.645,14480.457,15166.464
9879.9,10144.753,10456.879,10587.594,10722.866,10942.759
4750.173,5156.952,5636.4556,5982.5527,6236.0957,6385.616
2089.4365,2183.1497,2294.8252,2387.0315,2480.401,2570.7588
1791.5477,1938.1284,2099.3115,2221.3228,2320.914,2401.4556
5090.834,5382.44,5738.26,6004.125,6280.6377,6590.2017
1659.7687,1689.36,1725.1193,1757.4646,1791.3395,1820.0342
10522.775,10642.5,10777.198,10892.257,10993.88,11103.541
3293.1382,3372.5298,3463.4106,3516.1367,3568.139,3646.643
4416.507,4743.838,5153.2466,5485.4473,5821.4893,6164.838
12468.729,13783.783,15287.795,16531.674,17597.59,18854.41
1025.3251,1025.5762,1010.6542,1021.68536,1011.99615,1019.40643
6175.612,6334.305,6519.6763,6667.6216,6796.1855,6911.9453
6121.4126,6137.562,6157.096,6172.193,6190.8423,6206.796
12614.065,13249.484,13910.365,14378.164,14736.546,15123.616
6330.0527,6811.631,7354.9365,7764.8027,8057.7344,8303.607
5526.757,5769.8145,6065.906,6311.9434,6603.557,6876.827
2056.3667,2118.8252,2191.251,2253.3413,2313.1382,2382.8171
3151.7332,3207.6763,3264.7175,3314.7917,3342.3252,3370.1099
11392.405,11603.475,11865.136,12068.172,12245.002,12465.568
4386.939,4708.195,5056.3633,5334.536,5526.6797,5731.1943
2649.4402,2726.6128,2820.0342,2897.1958,2973.1646,3045.5312
6071.1484,6129.2954,6193.401,6247.34,6294.4883,6342.351
4153.419,4514.543,4950.6465,5295.2236,5610.8496,5984.628
5631.5273,5703.17,5774.3154,5816.6484,5825.716,5865.0693
8105.2817,8700.809,9367.772,9876.282,10161.404,10409.92
15364.711,15617.498,15863.418,16036.75,16191.857,16395.97
4673.712,4739.1,4817.9067,4882.5605,4960.101,5035.2915
10058.009,10118.782,10175.492,10220.252,10249.377,10277.647
7565.134,7631.6284,7707.213,7774.0474,7837.348,7898.369
5308.8813,5385.359,5469.9834,5543.8535,5610.768,5674.063
4237.721,4311.6987,4391.0215,4427.8325,4476.3867,4486.203
4938.378,4956.4126,4943.662,4984.549,4973.7837,5007.8926
7290.1816,7587.475,7896.4624,8145.2944,8335.434,8522.738
3802.5986,4025.5742,4276.754,4468.203,4624.293,4748.87
4393.018,4473.194,4553.697,4555.936,4582.786,4657.646
1805.7291,1852.2932,1906.3287,1968.9775,1998.3608,2057.5059
2067.2344,2117.4163,2172.6343,2216.1062,2240.7502,2265.1304
2411.645,2445.2395,2482.4846,2514.0908,2541.5088,2569.9827
6777.5747,6904.792,7044.3896,7124.1914,7187.827,7298.9585
10152.094,10165.119,10177.227,10185.628,10194.283,10203.637
14732.467,16066.733,17594.926,18774.633,19793.469,20738.436
1979.4856,2040.8673,2104.3174,2161.749,2208.2666,2257.2195
1113.9744,1112.8896,1108.4468,1110.6514,1113.374,1114.4723
3707.2866,3771.5635,3841.9011,3901.4668,3951.193,4000.6572
3934.435,4210.346,4512.2285,4751.324,4953.169,5165.2646
6521.602,6537.879,6555.286,6570.741,6584.337,6597.3286
13439.732,14041.501,14768.449,15370.443,15937.547,16607.176
5398.451,5556.4575,5727.3994,5874.169,6033.011,6167.7505
4720.4004,5133.448,5600.344,5945.7056,6244.5317,6481.093
9231.717,9970.243,10761.909,11341.414,11841.759,12338.361
9995.379,10873.81,11860.7,12643.994,13347.1,14066.013
19004.75,19953.63,20929.309,21678.035,22289.258,22777.746
2005.4856,2022.7081,2042.2572,2059.1714,2074.749,2090.5022
4412.479,4630.298,4864.9023,5057.434,5246.2246,5371.201
6818.086,7372.088,8007.5996,8539.971,9006.373,9572.295
3292.583,3335.7363,3368.7083,3405.6675,3426.31,3452.8716
7618.4136,7684.387,7751.681,7806.1484,7851.2827,7892.8545
7014.8057,7087.2915,7163.01,7227.803,7307.0366,7376.183
1556.7559,1600.3301,1647.1116,1687.5071,1728.9332,1762.4552
2964.576,3043.1504,3126.5615,3192.0156,3237.7622,3283.3389
12901.291,13736.549,14774.943,15541.247,16247.732,17138.814
9256.668,9821.143,10440.418,10888.259,11249.191,11533.605
9173.537,9731.609,10352.811,10798.838,11157.513,11422.2
7375.963,7780.789,8231.573,8550.532,8823.338,9011.714
4317.057,4692.672,5139.16,5464.633,5715.1006,5851.286
2870.3176,2971.6992,3083.5776,3177.5889,3255.3171,3339.5186
7211.867,7257.567,7310.833,7357.6333,7402.37,7446.1787
4600.7573,4783.6865,4989.1226,5120.3765,5238.383,5300.237
2436.6318,2501.1099,2573.9402,2635.1133,2688.8374,2748.009
6466.9844,6498.469,6534.757,6566.6777,6597.148,6626.258
5013.3057,5159.827,5317.2646,5440.2495,5526.258,5608.33
6672.866,7072.8516,7516.8965,7872.464,8190.787,8462.322
3138.7412,3356.881,3589.4229,3781.8896,3933.9653,4073.5427
1871.1498,1902.8103,1926.737,1951.1665,1966.8849,1973.3922
5572.8936,5587.588,5568.3223,5617.2607,5587.8105,5624.824
9301.893,9468.304,9654.701,9818.077,9971.927,10116.376
1387.8124,1301.9155,1172.4619,1173.9225,1231.9695,1230.3492
4479.8457,4625.7607,4779.6196,4906.3003,4983.9077,5062.697
2809.0442,2881.2861,2965.9639,3039.7837,3110.6338,3178.4094
10486.1875,10553.165,10612.764,10637.6045,10685.209,10695.844
17724.469,18400.758,19227.686,19665.91,20215.8,20663.55
5522.41,5667.368,5804.278,5918.518,6009.946,6106.2144
1214.2792,1227.1721,1235.9327,1240.6072,1241.5079,1247.0381
3068.4233,3220.5664,3365.8538,3460.7722,3504.7625,3609.8086
5309.5938,5351.8115,5403.3716,5448.4917,5496.11,5539.7124
11344.836,11675.348,12002.238,12251.423,12424.384,12690.721
12049.314,13069.7705,14211.766,15056.58,15636.961,16164.279
7987.6626,8726.863,9513.994,10118.49,10548.125,11053.18
5505.314,5672.92,5869.1,6014.6333,6134.8716,6303.387
6100.6597,6255.707,6448.0225,6592.276,6731.446,6863.675
3958.7693,4127.8066,4305.2686,4431.172,4515.462,4600.8745
4544.661,4676.4624,4830.173,4963.971,5092.0957,5220.8774
3215.2332,3352.002,3503.0286,3607.842,3679.6235,3721.7593
3472.4695,3501.0662,3532.7446,3573.9949,3609.2002,3643.4163
4308.8667,4551.9385,4825.448,5043.9346,5234.445,5437.3726
11826.198,12872.707,14011.304,14855.965,15331.388,15571.744
11719.91,12941.701,14272.0205,15309.976,15844.695,16256.713
2319.1484,2355.727,2396.758,2433.12,2471.786,2504.2954
10889.15,11151.355,11405.32,11600.104,11705.016,11897.395
1378.2217,1444.23,1521.9529,1586.2903,1643.748,1710.4963
13125.488,14062.555,15166.73,15926.083,16479.926,17309.508
2897.3381,2948.0852,3005.1155,3054.8284,3101.7314,3146.9724
11056.797,11817.873,12736.585,13424.088,14085.813,14670.136
1312.3048,1320.8896,1330.0582,1335.8265,1336.4006,1343.577
2446.5237,2645.6692,2868.1182,3045.3872,3195.297,3320.486
11494.947,12329.574,13163.625,13781.716,14083.782,14570.057
1774.0109,1784.3054,1793.0311,1800.5746,1805.283,1814.3214
6481.8306,6663.91,6864.529,7031.758,7190.48,7327.752
1559.4045,1661.1509,1782.1976,1883.4575,1982.51,2086.0806
7206.1553,7664.6167,8209.35,8650.7705,9133.863,9638.474
6832.123,7395.634,8066.5356,8641.067,9231.785,9805.322
7512.341,8019.4883,8585.8,9014.6875,9351.893,9652.32
2849.7173,3024.7961,3215.0955,3380.525,3534.734,3676.3647
4979.466,5337.699,5717.51,6027.867,6273.1055,6548.134
19594.994,20011.758,20081.756,20480.795,20772.613,20786.002
4776.924,4748.5938,4677.5493,4748.1416,4734.6914,4775.34
11278.102,11903.551,12677.277,13340.378,14039.177,14660.902
3649.7107,3919.649,4233.5303,4497.845,4738.156,4988.9644
3503.8804,3749.4934,4008.4902,4202.0996,4314.432,4446.568
4526.3164,4784.398,5051.191,5252.63,5342.399,5447.9336
2053.3892,2111.838,2182.7563,2222.9382,2259.203,2313.6782
17863.562,19200.475,20764.344,22049.781,23267.871,24523.188
4818.7246,5088.249,5387.0776,5607.821,5766.8994,5910.755
7636.684,7832.4717,8019.8887,8218.53,8309.463,8298.708
3479.0557,3576.15,3684.3594,3770.6106,3841.6025,3907.9543
13648.475,14335.244,15179.011,15802.0625,16289.1875,16944.766
18368.164,19663.543,21077.406,22176.258,23048.184,24212.932
11672.561,12502.463,13465.145,14225.001,14905.225,15697.057
10999.928,11793.3125,12685.52,13329.998,13777.822,14171.408
2448.9736,2464.437,2476.8445,2483.9243,2491.3923,2499.519
3591.0405,3755.5437,3947.1228,4097.5903,4232.373,4385.105
19566.418,20910.3,22477.16,23782.418,25118.291,26317.18
19926.805,21393.55,22948.871,24190.05,25193.229,26454.607
8114.6646,8521.645,8957.675,9271.173,9616.873,9913.517
2378.5337,2512.1812,2670.893,2808.56,2943.856,3075.3
4289.44,4551.566,4870.6953,5140.9688,5383.542,5666.2334
5177.5425,5431.741,5740.6406,5996.8384,6231.271,6513.0
4588.8037,4678.4043,4777.5024,4859.351,4932.4014,5001.4565
5039.144,5117.5166,5206.815,5281.7705,5348.528,5418.312
5388.87,5390.0273,5391.2583,5391.9297,5392.4136,5393.991
8029.136,8086.5566,8150.5522,8206.115,8255.584,8304.914
3469.1277,3479.2058,3458.9282,3436.1665,3509.177,3474.9116
1150.2542,1162.4355,1164.4481,1185.7977,1181.7605,1168.8684
6225.1616,6261.63,6276.462,6245.9507,6298.644,6337.6353
4943.3716,5097.545,5284.074,5421.2134,5542.0293,5695.179
3443.2827,3654.0,3883.4897,4064.9373,4168.723,4270.52
3686.014,3700.4285,3707.4211,3722.3838,3715.4692,3742.7441
9756.705,10044.287,10377.497,10673.199,10958.599,11235.424
7407.806,7413.3936,7411.346,7415.3525,7415.427,7428.9478
1399.1741,1425.251,1441.345,1450.3441,1471.8887,1476.23
2817.113,2874.729,2935.139,2984.0566,3014.1133,3048.0688
1754.1549,1774.7655,1800.674,1817.578,1835.3003,1859.359
12989.282,13525.908,14209.581,14729.395,15245.724,15900.211
6301.105,6541.9746,6837.5264,7076.9233,7334.464,7613.1265
3816.0803,3853.0674,3889.4392,3920.662,3946.9563,3966.3013
5444.0605,5421.627,5368.1567,5381.2466,5398.483,5382.146
9618.724,9832.703,10054.0625,10230.722,10380.876,10504.134
4724.9946,4891.546,5065.7715,5217.321,5348.989,5476.501
1225.6892,1081.0188,826.5918,843.228,899.3335,769.99023
5409.189,5469.352,5523.861,5583.8394,5567.9653,5644.1685
1771.843,1827.2965,1877.8633,1907.791,1938.0669,1977.3374
2504.0447,2511.2222,2518.6672,2523.1167,2525.6199,2536.5642
1487.1648,1488.1501,1487.5015,1490.2101,1489.397,1495.0841
4563.193,4768.7407,4979.722,5192.6943,5396.543,5505.87
3171.0269,3185.6353,3195.0327,3213.8665,3222.198,3217.8418
4867.92,5307.012,5690.8306,5771.718,5909.923,6097.4463
1747.2169,1769.3564,1791.8445,1812.1736,1817.5103,1826.9972
6874.3804,6932.1533,6991.7124,7047.8486,7085.919,7111.9263
2809.6406,2933.0554,3079.5981,3201.417,3322.1465,3462.4165
2792.6594,2835.5908,2879.078,2914.329,2952.8977,2982.0173
2934.049,2966.0784,2996.37,3030.8774,3046.3464,3061.8643
4887.768,4870.0723,4838.1904,4838.193,4843.564,4831.597
3981.0708,3961.477,3923.3164,3930.1167,3931.3467,3924.633
2127.7424,2167.697,2209.2314,2242.732,2263.099,2272.3577
3335.1,3416.5244,3501.4902,3568.975,3606.1516,3640.4805
2216.437,2337.6748,2456.0576,2543.771,2605.9224,2628.2788
2393.4128,2435.616,2476.295,2511.4546,2529.2712,2544.1157
3591.2568,3634.3176,3689.4514,3726.2102,3755.605,3798.4883
5288.5776,5370.587,5440.976,5482.964,5484.888,5506.271
3341.5771,3365.2986,3393.0842,3408.8757,3421.4265,3446.843
5570.9053,5687.3057,5822.1816,5917.4336,5977.659,6071.1655
2199.7598,2278.2168,2364.295,2423.688,2456.8599,2506.0413
9403.431,9430.027,9452.556,9484.27,9489.467,9489.452
4471.4385,4552.3213,4608.6836,4665.2725,4697.983,4709.5474
4314.4263,4392.3438,4487.5576,4568.7144,4651.372,4725.121
1381.263,1394.8955,1410.5726,1423.228,1434.0776,1444.2219
9724.681,9752.215,9757.466,9800.797,9795.717,9797.378
10060.976,10358.256,10708.195,11003.004,11284.12,11579.695
1687.6041,1709.0029,1729.5533,1745.4705,1756.2239,1766.3539
5206.861,5218.6255,5227.8613,5242.994,5225.232,5233.6455
1987.921,1996.6255,2001.1154,2009.9014,2011.773,2011.8186
1433.442,1492.7925,1558.7345,1613.9911,1662.7976,1711.6636
6990.8633,7143.593,7308.5283,7444.7793,7544.403,7639.13
5100.839,5158.674,5221.019,5270.2896,5311.05,5348.605
1892.9429,1895.6759,1897.8689,1899.801,1901.1669,1902.0011
1959.6174,2041.084,2132.9314,2211.5059,2275.769,2348.1716
2158.1394,2180.8381,2206.3967,2224.5847,2246.015,2265.144
1749.8718,1748.7448,1747.1997,1746.9834,1750.517,1755.1635
1398.8365,1418.1172,1433.8055,1448.2687,1453.1901,1457.6969
3015.1594,3060.6038,3112.1538,3150.011,3177.398,3209.0024
3951.6833,4016.6675,4069.258,4145.919,4165.042,4174.716
1221.0715,1225.5532,1227.4603,1232.8375,1232.3737,1231.3567
2323.857,2376.444,2437.091,2488.574,2533.2124,2585.953
10802.233,10864.198,10922.808,10974.046,11026.867,11066.305
9896.653,9926.534,9945.536,9983.511,9987.121,9977.39
1647.4185,1649.8195,1652.71,1656.9739,1660.2842,1664.5188
6851.3105,6941.4087,7019.592,7097.4067,7134.9863,7155.4663
2782.0283,2850.1794,2928.459,2993.9043,3051.901,3114.0913
1971.6835,1990.2058,2011.613,2030.0424,2047.0994,2064.0554
4881.5933,5000.6196,5131.1104,5234.135,5316.072,5387.2046
3281.7124,3282.776,3283.0295,3284.0242,3282.7554,3283.966
3914.485,3939.3994,3970.409,3995.8638,4013.321,4041.2249
1908.7273,1908.5457,1905.2198,1907.954,1906.0125,1903.668
6330.5195,6485.3213,6662.6963,6815.631,6957.249,7099.3643
1964.9639,1975.2004,1984.0055,1991.793,1992.8016,1996.0885
2957.072,2950.9048,2937.9507,2940.6272,2940.954,2935.4617
1107.5094,1108.2493,1108.4928,1109.7723,1108.8566,1109.4176
3552.6882,3574.6294,3579.2246,3610.6277,3619.1838,3615.1118
1243.8678,1256.7367,1271.9713,1285.2338,1296.956,1310.4534
4358.754,4366.9263,4375.105,4383.704,4388.2954,4394.255
3279.7412,3285.8691,3287.5178,3296.168,3299.2502,3293.7068
3675.9895,3732.565,3792.4375,3842.9058,3887.6233,3922.9797
2669.717,2667.5208,2656.344,2668.0376,2654.7861,2649.3298
1502.3289,1499.3243,1494.7144,1494.4221,1495.626,1492.5535
1654.565,1667.1948,1683.4952,1690.5239,1698.021,1710.3477
6048.331,6080.1577,6118.9624,6151.653,6186.191,6227.0625
3218.2373,3280.5564,3320.5334,3377.2332,3385.5908,3375.189
1697.5238,1733.9174,1776.3878,1812.486,1847.2594,1877.2311
7370.322,7442.705,7431.6553,7525.911,7485.867,7613.7266
2842.4302,2898.0618,2946.6394,2989.751,3028.8604,3046.3333
7886.758,8041.74,8108.5684,8415.054,8351.128,8271.844
2412.476,2561.2854,2640.8242,2807.4243,2814.5217,2737.65
5964.598,5989.127,6003.356,6014.878,6026.3574,6039.44
2125.548,2229.4248,2343.7666,2430.6497,2489.4421,2547.8152
1426.7803,1468.5117,1499.2524,1539.9811,1542.336,1527.932
12258.455,12872.148,13514.941,14008.326,14371.838,14704.191
5388.4766,5521.8955,5617.708,5657.5713,5714.0005,5772.457
3273.4636,3315.601,3353.6548,3382.481,3382.628,3392.0415
861.5946,879.4684,893.05566,902.1454,916.1879,918.5005
6536.6045,6799.2446,7063.7144,7274.4893,7383.8994,7506.373
4406.2617,4521.017,4644.047,4734.8853,4814.901,4882.709
4323.455,4393.3613,4461.4595,4515.4053,4559.783,4571.131
5931.804,5944.7637,5954.358,5959.438,5965.5317,5964.165
2210.978,2253.213,2304.2292,2332.5354,2356.784,2398.7493
7091.049,7354.733,7653.494,7888.286,8067.266,8251.268
1267.1484,1264.1659,1259.317,1259.2926,1260.7585,1259.6582
2682.656,2694.5273,2706.131,2716.2966,2725.5835,2734.3008
4893.55,4891.068,4886.23,4886.99,4889.4663,4888.3433
2019.6301,2013.9108,2004.9227,2004.8849,2010.2972,2008.021
1972.6459,1970.7571,1967.8164,1967.4767,1968.6417,1967.331
1076.0255,1074.8885,1071.862,1072.8153,1073.2251,1073.2799
1529.0613,1525.3451,1518.4595,1519.8104,1525.2157,1522.9971
3541.3567,3539.3057,3536.325,3536.498,3537.5898,3537.6895
2129.504,2134.0012,2138.0386,2141.1848,2142.978,2145.5432
9066.55,9197.43,9335.292,9446.09,9524.969,9596.902
7334.3354,7330.0835,7320.7866,7310.688,7327.271,7318.027
1730.3359,1756.7703,1780.9158,1798.231,1813.0176,1827.3391
2259.0476,2320.1697,2386.4739,2439.4126,2477.5986,2513.9695
3078.4272,3154.4773,3232.234,3292.5693,3337.3003,3376.4856
11245.0625,11489.1875,11600.713,11676.123,11764.963,11942.002
1890.8174,1891.15,1891.0295,1891.2847,1891.9666,1892.0575
4223.718,4236.6104,4250.262,4256.6406,4268.237,4282.3125
2177.119,2176.2698,2173.3823,2174.157,2175.313,2175.8733
3419.5518,3420.5425,3418.2146,3421.3135,3420.1023,3424.6777
5460.5376,5470.125,5481.167,5489.884,5497.2153,5507.1875
7069.142,7093.0405,7117.584,7136.967,7155.235,7152.59
1468.4727,1480.5986,1492.2235,1499.0383,1510.6461,1510.5464
6824.5522,6943.708,7067.8564,7158.3633,7264.4126,7312.8604
2939.5154,2941.3665,2941.2913,2942.181,2947.7651,2941.9224
4286.1484,4343.9204,4411.552,4470.33,4521.1772,4575.077
7354.4346,7459.4297,7567.8716,7631.7383,7706.6333,7728.656
1910.0718,1924.8456,1939.1702,1949.6007,1954.3486,1962.5804
4856.177,4853.693,4849.0596,4850.1226,4852.324,4853.4316
3791.411,3801.5747,3813.3354,3823.0056,3832.1035,3842.8352
3801.8774,3815.3906,3829.7407,3839.4712,3844.747,3852.679
2365.4805,2362.8132,2356.8213,2357.831,2360.8064,2359.676
8423.322,8553.968,8693.941,8813.247,8920.265,9013.525
1713.8113,1720.9833,1728.5419,1734.9436,1739.8066,1744.6296
1473.4626,1512.4602,1550.1086,1577.592,1609.9751,1618.3319
8405.281,8644.938,8805.184,8743.197,9052.729,9204.771
1644.2686,1667.9281,1695.1814,1714.6694,1733.2899,1752.1301
1511.1482,1567.6765,1621.4263,1662.676,1691.0757,1709.2605
1801.9523,1803.6337,1798.2781,1783.2438,1799.0283,1816.1871
6587.9,6666.5073,6703.578,6812.534,6869.9585,6883.2173
2459.8271,2524.2488,2598.801,2667.3574,2736.616,2804.7192
9778.684,9866.354,9966.848,10058.921,10114.017,10202.012
4414.8745,4442.662,4471.25,4502.2466,4524.702,4552.3623
2016.003,2030.4794,2042.5077,2055.9385,2056.1,2058.0542
2677.5632,2698.5366,2716.1482,2731.882,2740.6907,2757.2495
1170.0287,1186.9,1205.3112,1221.842,1239.3502,1254.8048
1410.7734,1415.7211,1420.4984,1420.2611,1423.3723,1427.7694
1699.3156,1724.7183,1755.9958,1780.1426,1800.6439,1826.2051
1071.9952,1073.3396,1074.8838,1076.1488,1076.5332,1080.0695
2335.7822,2394.1692,2461.347,2518.251,2569.1648,2626.0166
2169.2314,2166.277,2160.0647,2162.3513,2161.2078,2160.7576
2579.5325,2578.8674,2577.6294,2579.1453,2578.8154,2581.3828
9518.874,9514.404,9482.699,9514.269,9497.397,9500.809
1132.5529,1136.0813,1138.9126,1143.8905,1144.8334,1146.6141
1318.8577,1320.2102,1321.4407,1321.7732,1322.5057,1324.4049
5580.017,5572.917,5550.041,5563.1978,5562.2617,5558.91
1579.5436,1584.2191,1584.9093,1589.8748,1589.9656,1591.4744
1529.4155,1528.4297,1525.0576,1526.8617,1529.9897,1522.4092
1987.9342,1994.2946,1994.2947,2000.7682,2004.4889,2003.1273
7733.232,7774.0425,7810.9233,7848.192,7869.648,7883.284
4320.229,4340.803,4350.1577,4363.084,4374.967,4380.612
1621.4337,1650.9854,1686.5719,1715.636,1740.2699,1771.5828
1461.8043,1470.9608,1481.3792,1489.2235,1496.4072,1505.2692
2212.9355,2273.0078,2316.1653,2352.8325,2356.023,2380.446
4271.1826,4294.7944,4317.9365,4333.3394,4345.865,4354.9326
8287.682,8494.004,8740.52,8866.002,9066.173,9350.752
4686.1484,4889.2603,5106.0527,5279.551,5410.4717,5543.63
8282.734,8592.513,8927.651,9173.264,9371.917,9487.8545
7509.444,7959.956,8371.928,8393.316,8608.896,8850.475
3731.1387,3800.0398,3798.685,3900.7441,3929.4167,4084.8423
1487.2122,1509.9591,1530.5168,1545.264,1549.687,1558.695
4880.758,4934.891,4990.4873,4975.3604,5009.073,5071.0073
4895.5215,5143.755,5402.3735,5604.181,5754.54,5858.4004
6523.9155,6564.3584,6526.254,6625.702,6585.0576,6529.665
3447.9995,3595.7373,3754.4338,3881.186,3977.8022,4057.9233
3275.5476,3367.52,3463.9136,3540.7427,3601.2305,3652.3555
2383.3699,2474.023,2573.393,2659.3655,2740.8523,2822.5566
2732.4153,2752.1404,2772.1694,2789.4644,2802.941,2815.9287
5976.066,5973.968,5970.1997,5972.3296,5979.81,5988.3657
3294.1538,3323.9438,3358.2065,3388.9128,3423.3306,3453.1384
1512.0074,1517.6462,1522.6522,1527.2268,1530.2975,1533.0835
3132.2,3184.3398,3233.7288,3271.4617,3290.3848,3323.8486
4356.626,4420.2656,4491.228,4550.869,4608.167,4663.1445
7208.763,7217.8496,7221.7397,7230.0195,7226.3794,7222.526
6492.4497,6513.4775,6532.2324,6550.0293,6564.685,6567.994
2047.1881,2047.8319,2047.3727,2052.2795,2053.3242,2061.23
8566.811,8580.532,8585.878,8601.042,8602.323,8596.192
1897.7668,1911.0474,1926.2754,1938.6982,1948.9856,1959.9031
3165.259,3165.802,3162.7642,3166.467,3163.9866,3161.5054
4096.1455,4226.343,4379.705,4512.799,4634.8203,4770.744
1478.0774,1479.5363,1479.0487,1480.8827,1481.8871,1481.9979
6469.824,6521.1606,6571.4995,6617.175,6657.619,6693.2217
1530.8676,1540.0403,1550.8953,1557.0294,1562.0912,1571.9979
2143.2205,2155.115,2161.6846,2174.8506,2176.4165,2172.8013
